"","Political identification","Gender","Age","Education","Race","pai (x-coord)","psi (y-coord)"
"2448","Conservative","Female","Young","Moderate","White",0.963944190592589,0.781515208102053
"2449","Moderate","Male","Middle-aged","High","White",0.997911088988297,0.636757676467549
"2450","Very conservative","Male","Middle-aged","High","White",0.998397764792831,0.622468261301361
"2451","Moderate","Female","Middle-aged","Low","White",0.965048433453235,0.815871577569415
"2452","Conservative","Male","Middle-aged","Moderate","White",0.995159093881726,0.692992117178104
"2453","Conservative","Male","Middle-aged","Moderate","White",0.995337498187065,0.694446343114595
"2454","Liberal","Male","Middle-aged","Moderate","White",0.995866216753272,0.65596918908344
"2455","Conservative","Male","Middle-aged","Moderate","White",0.996628067746799,0.674036884090272
"2456","Very liberal","Non-binary","Middle-aged","Low","White",0.906110006192915,0.873338881593779
"2457","Conservative","Male","Middle-aged","Moderate","Black",0.991421442176511,0.696435103699294
"2458","Liberal","Female","Young","High","Black",0.993554282875672,0.711247982488381
"2459","Moderate","Female","Old","Moderate","Black",0.991106728088118,0.825696638173354
"2460","Conservative","Female","Middle-aged","Moderate","Black",0.97282232510729,0.809716804906126
"2461","Moderate","Female","Old","Moderate","Hispanic",0.97963769486287,0.821090625834401
"2462","Conservative","Female","Middle-aged","Moderate","Hispanic",0.920571892876731,0.820218449342073
"2463","Liberal","Male","Old","High","Black",0.999588199267891,0.639021938195288
"2464","Moderate","Female","Old","Moderate","Black",0.994026003304894,0.813760088251676
"2465","Liberal","Female","Old","Moderate","Black",0.992822165329024,0.792874243876556
"2466","Conservative","Male","Old","Moderate","Hispanic",0.994991601534366,0.710096877276584
"2467","Very conservative","Female","Middle-aged","High","Black",0.991836975461512,0.760349539356396
"2468","Liberal","Female","Old","Low","Black",0.978173277332732,0.831798561765226
"2469","Moderate","Female","Middle-aged","Low","Hispanic",0.893655107515232,0.819689788912729
"2470","Moderate","Male","Middle-aged","Moderate","Hispanic",0.993007559917551,0.676161277068707
"2471","Moderate","Male","Old","Moderate","Hispanic",0.996305842265718,0.701099505247592
"2472","Conservative","Female","Old","Moderate","Hispanic",0.97799398726776,0.833152350276624
"2473","Very liberal","Female","Young","High","Black",0.988211000647862,0.730902263102269
"2474","Very conservative","Male","Middle-aged","High","Hispanic",0.997951086273166,0.667471073400011
"2475","Liberal","Male","Old","High","Hispanic",0.998649106571733,0.686364576609238
"2476","Very liberal","Female","Old","High","Hispanic",0.995330219999385,0.784013629735486
"2477","Liberal","Female","Old","Moderate","Black",0.990452861515984,0.809022591354977
"2478","Conservative","Female","Middle-aged","Moderate","Black",0.955374527043232,0.818829677327513
"2479","Very liberal","Female","Old","Moderate","Hispanic",0.98216482658403,0.818205232364717
"2480","Very liberal","Male","Middle-aged","High","Black",0.99812995259492,0.623542225984719
"2481","Moderate","Female","Middle-aged","High","Hispanic",0.986584621458404,0.784774567615939
"2482","Very conservative","Male","Old","Low","Hispanic",0.976926924985046,0.763998326028154
"2483","Liberal","Male","Old","High","Black",0.998972637038263,0.67088473448327
"2484","Very liberal","Male","Middle-aged","High","Hispanic",0.997541702456528,0.640054108834888
"2485","Conservative","Female","Old","Moderate","Black",0.986542324289976,0.828951257936914
"2486","Conservative","Male","Old","Moderate","Hispanic",0.992256048497348,0.725081744742737
"2487","Moderate","Male","Middle-aged","High","Hispanic",0.998495711306293,0.635383769362017
"2488","Moderate","Female","Middle-aged","High","Black",0.99269238008576,0.783184374522624
"2489","Very liberal","Female","Middle-aged","High","Hispanic",0.988949806068967,0.756169491586374
"2490","Very liberal","Female","Old","High","Black",0.999021171107221,0.75870595540972
"2491","Conservative","Male","Middle-aged","Low","Black",0.981764172028877,0.730827319850931
"2492","Very liberal","Female","Old","Low","Black",0.983829044755474,0.825650909517967
"2493","Conservative","Male","Old","Moderate","Hispanic",0.98970181566581,0.744814374097998
"2494","Moderate","Male","Middle-aged","High","Black",0.999185063831305,0.633205693170826
"2495","Liberal","Female","Old","High","Hispanic",0.997357481966007,0.765776506458711
"2496","Very liberal","Female","Young","Low","Hispanic",0.871014833752291,0.781945770512615
"2497","Moderate","Female","Middle-aged","Moderate","White",0.987210124152822,0.797071178777906
"2498","Liberal","Male","Old","High","Black",0.999521149474804,0.632683029892705
"2499","Moderate","Female","Old","Moderate","Black",0.992234311802538,0.806389708038667
"2500","Very liberal","Female","Old","Moderate","Hispanic",0.988847369475301,0.808008751613709
"2501","Moderate","Female","Old","Moderate","Hispanic",0.983079139247388,0.826062672817555
"2502","Conservative","Male","Middle-aged","High","White",0.999329201472806,0.636310692049349
"2503","Moderate","Male","Middle-aged","Moderate","Hispanic",0.991369062094791,0.700820444695623
"2504","Liberal","Female","Old","High","Black",0.997862999539389,0.778341109283309
"2505","Moderate","Female","Old","High","Hispanic",0.993404159718084,0.805925969148891
"2506","Moderate","Female","Middle-aged","Moderate","Black",0.978784121046379,0.775898684585007
"2507","Moderate","Male","Middle-aged","Moderate","Hispanic",0.979967544107736,0.700541234888836
"2508","Very liberal","Male","Middle-aged","High","Hispanic",0.998936572283886,0.603684882977874
"2509","Liberal","Female","Young","High","Hispanic",0.976700860615561,0.748941726268607
"2510","Moderate","Female","Middle-aged","Low","White",0.951600416140803,0.80643732181962
"2511","Liberal","Female","Middle-aged","Moderate","White",0.982846464276844,0.771229098255992
"2512","Moderate","Female","Young","High","White",0.995254704582085,0.718165231884643
"2513","Very conservative","Male","Young","Moderate","White",0.987613987392669,0.677238010366034
"2514","Liberal","Female","Middle-aged","High","White",0.991627795501806,0.738845220879174
"2515","Very liberal","Male","Middle-aged","Low","White",0.988991156659212,0.662552934331859
"2516","Liberal","Female","Young","High","White",0.99636606846861,0.707902536867872
"2517","Conservative","Male","Young","High","White",0.996025115173171,0.632518339167165
"2518","Moderate","Female","Middle-aged","Moderate","White",0.97769297417175,0.77995844023845
"2519","Liberal","Male","Young","Moderate","White",0.993009678768918,0.634034058508018
"2520","Very liberal","Male","Young","High","White",0.99913664640793,0.554104134953898
"2521","Moderate","Female","Young","Moderate","White",0.967798285925728,0.767987320490088
"2522","Liberal","Female","Young","High","Asian",0.978062013523754,0.739581262461323
"2523","Very conservative","Male","Middle-aged","Moderate","Asian",0.97595475350162,0.689906047257359
"2524","Liberal","Male","Middle-aged","Moderate","White",0.997428517490513,0.64066944347571
"2525","Conservative","Female","Middle-aged","Low","White",0.937655046704306,0.814146954498195
"2526","Very liberal","Male","Young","Moderate","White",0.996908197707078,0.609682899937799
"2527","Conservative","Female","Young","Moderate","White",0.977295887858692,0.769839737444266
"2528","Very conservative","Male","Old","Low","White",0.991066329293675,0.751763003785678
"2529","Conservative","Male","Old","Low","Hispanic",0.978648595212624,0.748446757099091
"2530","Conservative","Male","Old","Moderate","White",0.994854846807274,0.722429363162319
"2531","Very conservative","Male","Middle-aged","Moderate","White",0.994353366409536,0.707823748768054
"2532","Moderate","Male","Middle-aged","Low","White",0.992075533907691,0.7175680804546
"2533","Very conservative","Female","Old","Low","White",0.962132312343078,0.8417190539692
"2534","Conservative","Male","Middle-aged","Low","White",0.990409521193187,0.730326297844832
"2535","Conservative","Female","Middle-aged","Moderate","Hispanic",0.95750993446773,0.815317278134716
"2536","Conservative","Female","Old","Moderate","White",0.989735550839908,0.818649498738209
"2537","Very liberal","Male","Middle-aged","Moderate","Black",0.998012048624347,0.656336266818948
"2538","Moderate","Male","Middle-aged","Low","White",0.991134274990076,0.713388272510489
"2539","Conservative","Male","Old","Moderate","White",0.995227018460177,0.725165897336002
"2540","Conservative","Male","Middle-aged","Low","White",0.987546780691199,0.720786971984249
"2541","Moderate","Male","Old","Low","White",0.993670713090918,0.725815795954179
"2542","Moderate","Male","Old","Moderate","White",0.998689412471271,0.689875688964457
"2543","Conservative","Male","Old","Moderate","White",0.998581390789274,0.707633778871311
"2544","Conservative","Male","Middle-aged","Low","White",0.98886463861192,0.724900489301343
"2545","Very conservative","Male","Old","High","Asian",0.999022081570575,0.683690421022137
"2546","Moderate","Male","Middle-aged","Moderate","White",0.994874524387981,0.70234179335966
"2547","Conservative","Male","Old","Moderate","White",0.996330789119404,0.734610701082489
"2548","Very liberal","Male","Middle-aged","High","White",0.99957824894709,0.585964842420876
"2549","Conservative","Male","Old","Low","White",0.992619094703248,0.739657428867016
"2550","Moderate","Female","Middle-aged","Moderate","White",0.988563196051046,0.800372098264411
"2551","Conservative","Female","Old","Moderate","Black",0.98908704364759,0.812020244808323
"2552","Conservative","Male","Middle-aged","Moderate","White",0.99750439084276,0.685950532121192
"2553","Moderate","Female","Middle-aged","Moderate","White",0.993128127121387,0.790568269859454
"2554","Moderate","Female","Old","Low","White",0.977488560791608,0.827891227099271
"2555","Moderate","Female","Middle-aged","Moderate","White",0.992593513073907,0.788292832294182
"2556","Moderate","Female","Old","Low","White",0.978303988359576,0.828864265744192
"2557","Liberal","Female","Old","Low","White",0.985077256315917,0.824620704913098
"2558","Conservative","Male","Middle-aged","Low","White",0.986583818045521,0.718023790703221
"2559","Very conservative","Female","Old","Low","White",0.971719256482634,0.848878138560206
"2560","Moderate","Male","Young","Moderate","White",0.987241264782759,0.631375788140166
"2561","Liberal","Female","Middle-aged","Low","White",0.965178115302229,0.800680607530885
"2562","Very conservative","Female","Old","Moderate","Hispanic",0.97841354091001,0.825916987457426
"2563","Conservative","Female","Old","Low","White",0.978222086232668,0.842330223094226
"2564","Conservative","Male","Middle-aged","Moderate","White",0.99567490931396,0.697343179892029
"2565","Conservative","Female","Old","Low","White",0.975675676126675,0.839584041752963
"2566","Very conservative","Male","Old","Moderate","Hispanic",0.991929915484113,0.742888514666692
"2567","Moderate","Female","Old","Moderate","White",0.990149483160509,0.804710388043434
"2568","Conservative","Female","Old","Moderate","White",0.989345090208767,0.817631159917098
"2569","Liberal","Male","Old","Moderate","Black",0.997712697315226,0.705533684960906
"2570","Conservative","Male","Old","Low","White",0.993646443387116,0.744894611635772
"2571","Conservative","Male","Old","Moderate","White",0.994241795358353,0.71829325493887
"2572","Moderate","Male","Old","Moderate","White",0.99685524724719,0.720602103652371
"2573","Conservative","Male","Old","Low","White",0.992337475136078,0.738337300677446
"2574","Moderate","Female","Old","Low","Black",0.96836699791176,0.835903005315109
"2575","Liberal","Female","Old","Moderate","White",0.986959261819512,0.805222710903819
"2576","Very liberal","Male","Middle-aged","Moderate","White",0.997657535531891,0.657005324727213
"2577","Moderate","Male","Middle-aged","High","White",0.998454487962334,0.649324978784837
"2578","Liberal","Female","Old","Moderate","White",0.993968205152844,0.803277290290872
"2579","Conservative","Male","Old","Moderate","Hispanic",0.985597909470509,0.73293111514029
"2580","Conservative","Male","Old","Low","White",0.992045196443214,0.737012858544123
"2581","Very conservative","Male","Old","Moderate","White",0.993531465133979,0.733713982854568
"2582","Very conservative","Female","Old","Moderate","White",0.979412076425921,0.836353150034119
"2583","Moderate","Female","Middle-aged","Low","White",0.959584965246046,0.811723219115494
"2584","Conservative","Male","Middle-aged","Moderate","White",0.992789502429124,0.709909694846213
"2585","Moderate","Male","Old","High","White",0.999411654865177,0.654287103589342
"2586","Conservative","Male","Old","Moderate","White",0.998581390789274,0.707633778871311
"2587","Very conservative","Female","Middle-aged","Low","White",0.954627230700396,0.837106296891926
"2588","Moderate","Male","Middle-aged","Low","White",0.989704925839554,0.707758041118962
"2589","Very conservative","Male","Old","Moderate","White",0.996264205963468,0.723146871549972
"2590","Conservative","Female","Old","Moderate","White",0.992838456228607,0.805272533853143
"2591","Moderate","Female","Middle-aged","Moderate","White",0.987677848467051,0.798175984852745
"2592","Moderate","Male","Middle-aged","Low","White",0.989704925839554,0.707758041118962
"2593","Moderate","Male","Old","Low","Hispanic",0.982964618831878,0.737563163548365
"2594","Liberal","Male","Old","Low","Black",0.993631978687614,0.729941284786885
"2595","Moderate","Male","Old","Low","White",0.993903633404268,0.727175753919794
"2596","Moderate","Male","Middle-aged","Low","White",0.991459735006904,0.714785649042686
"2597","Moderate","Female","Old","Moderate","White",0.988722621364995,0.8241482618491
"2598","Moderate","Female","Middle-aged","Moderate","Hispanic",0.953466393188494,0.820894973179705
"2599","Moderate","Male","Middle-aged","Low","Hispanic",0.968135752364443,0.714428033443132
"2600","Very liberal","Female","Old","Low","White",0.983987242756056,0.807867682886085
"2601","Conservative","Male","Old","Low","White",0.993151874960607,0.742284704774693
"2602","Moderate","Male","Old","Moderate","White",0.998532580403662,0.685465693729434
"2603","Very liberal","Male","Old","Moderate","White",0.998668532889761,0.679754039716222
"2604","Moderate","Female","Middle-aged","Low","White",0.967506214736664,0.817919064533173
"2605","Conservative","Male","Old","Moderate","White",0.997445124653578,0.717176368823906
"2606","Conservative","Male","Middle-aged","Moderate","White",0.990630461238866,0.699944880425663
"2607","Moderate","Male","Old","Moderate","White",0.998872792724657,0.695702312616705
"2608","Moderate","Female","Old","Low","White",0.972941374470082,0.82296024752714
"2609","Conservative","Male","Old","Low","White",0.993151874960607,0.742284704774693
"2610","Moderate","Female","Old","Low","White",0.981966693826269,0.833664040981362
"2611","Very conservative","Female","Old","Moderate","White",0.98328221086142,0.819995706369303
"2612","Conservative","Male","Middle-aged","Low","White",0.990409521193187,0.730326297844832
"2613","Moderate","Female","Old","Moderate","White",0.989774605875445,0.803632551836971
"2614","Moderate","Female","Old","Low","White",0.983255431528051,0.835553556314349
"2615","Liberal","Female","Old","Moderate","White",0.991860297202902,0.794480969924311
"2616","Moderate","Male","Old","Moderate","White",0.998417749066007,0.682506932268577
"2617","Moderate","Male","Old","Low","White",0.993178020876734,0.72308326176197
"2618","Moderate","Female","Old","Low","White",0.975766917528509,0.825932011758966
"2619","Conservative","Male","Old","Low","White",0.991100366402192,0.733013749747447
"2620","Very conservative","Male","Old","Moderate","White",0.998075139565365,0.716513990397886
"2621","Conservative","Male","Middle-aged","Moderate","White",0.996278513628725,0.703089886479454
"2622","Conservative","Female","Old","Moderate","White",0.993101791310617,0.806343537590936
"2623","Moderate","Female","Old","Low","White",0.981966693826269,0.833664040981362
"2624","Conservative","Male","Old","Low","White",0.993403761979427,0.743591833835441
"2625","Very conservative","Female","Old","Moderate","White",0.990074065739253,0.833708091232816
"2626","Liberal","Male","Old","Moderate","White",0.99871282695353,0.702149759004989
"2627","Conservative","Male","Old","Moderate","Hispanic",0.992540638229211,0.726443971376393
"2628","Moderate","Male","Old","Moderate","White",0.996971332614833,0.721978016005007
"2629","Moderate","Male","Old","Moderate","White",0.998737877207833,0.691338101730069
"2630","Conservative","Male","Old","Moderate","White",0.996916337074896,0.710183783363842
"2631","Conservative","Male","Old","Low","White",0.992337475136078,0.738337300677446
"2632","Liberal","Female","Old","Moderate","White",0.996517084660986,0.794698260644872
"2633","Moderate","Male","Middle-aged","Moderate","White",0.99681041982595,0.68812383231751
"2634","Very conservative","Male","Old","Moderate","White",0.99749478434657,0.706682304256459
"2635","Moderate","Male","Middle-aged","Moderate","White",0.996429541100595,0.683700347172805
"2636","Moderate","Male","Middle-aged","Moderate","White",0.996429541100595,0.683700347172805
"2637","Very liberal","Female","Middle-aged","Low","White",0.975046697827121,0.794796249263624
"2638","Moderate","Female","Middle-aged","Moderate","White",0.988981990931796,0.801463409447688
"2639","Moderate","Female","Middle-aged","Moderate","White",0.972565044271422,0.799062620252026
"2640","Liberal","Female","Middle-aged","Moderate","White",0.991744858035314,0.76782363713602
"2641","Conservative","Female","Old","Low","White",0.979011513963088,0.843237086372333
"2642","Very conservative","Male","Old","Moderate","White",0.995385272724476,0.745574500028264
"2643","Moderate","Female","Old","Moderate","White",0.989774605875445,0.803632551836971
"2644","Liberal","Female","Old","Moderate","White",0.992159315846425,0.795596261545576
"2645","Very conservative","Male","Old","High","White",0.999442318159997,0.666340191125217
"2646","Very conservative","Female","Old","Moderate","Hispanic",0.969254250355915,0.83816078401771
"2647","Very liberal","Male","Old","Moderate","White",0.998810852191137,0.684207223031662
"2648","Very conservative","Male","Old","Moderate","White",0.996534787533135,0.725879016013929
"2649","Moderate","Male","Middle-aged","Moderate","White",0.995850330569452,0.677750361119468
"2650","Conservative","Male","Middle-aged","Moderate","White",0.997408683883861,0.684474243480207
"2651","Conservative","Male","Middle-aged","Low","White",0.985547482703378,0.715244067211217
"2652","Very conservative","Male","Old","Low","White",0.989626140463203,0.746618861889811
"2653","Liberal","Female","Old","Moderate","White",0.993250226004102,0.800012405932229
"2654","Moderate","Female","Old","Moderate","White",0.995096956298102,0.800584723798187
"2655","Conservative","Female","Old","Moderate","White",0.987340116976697,0.835104675326736
"2656","Very liberal","Male","Middle-aged","Low","White",0.99438737600749,0.68952277957643
"2657","Moderate","Male","Middle-aged","Low","White",0.990082332095333,0.709171677185327
"2658","Moderate","Female","Old","Moderate","White",0.993945069233781,0.81831526319776
"2659","Conservative","Male","Old","Moderate","White",0.99796163679464,0.72543114629916
"2660","Conservative","Female","Old","Moderate","Hispanic",0.972556899665284,0.827365455225663
"2661","Moderate","Male","Old","Moderate","White",0.998186363952357,0.709720525005409
"2662","Liberal","Female","Old","High","Hispanic",0.994678821017237,0.770415796046186
"2663","Conservative","Male","Middle-aged","Moderate","Hispanic",0.989938893810713,0.715429187363756
"2664","Moderate","Male","Old","Moderate","Black",0.99791984075018,0.697686457171776
"2665","Conservative","Male","Old","Low","White",0.994531583121737,0.750062040741667
"2666","Very conservative","Female","Old","Low","White",0.972737835994647,0.849754058082231
"2667","Very conservative","Male","Old","Moderate","White",0.997435290607103,0.736638217392922
"2668","Moderate","Male","Old","Low","White",0.992647259697256,0.720333988047843
"2669","Very conservative","Female","Old","Moderate","White",0.985590294885963,0.82400131465736
"2670","Liberal","Female","Middle-aged","Moderate","Asian",0.985607789878271,0.781626174764869
"2671","Very liberal","Male","Middle-aged","Moderate","White",0.997744072260399,0.658546021498752
"2672","Moderate","Female","Old","Low","White",0.977488560791608,0.827891227099271
"2673","Conservative","Male","Middle-aged","Low","White",0.990409521193187,0.730326297844832
"2674","Conservative","Male","Old","Low","White",0.992045196443214,0.737012858544123
"2675","Moderate","Male","Middle-aged","Low","White",0.98526449586783,0.725550778000983
"2676","Liberal","Male","Old","Low","White",0.996272473459192,0.725367862027693
"2677","Moderate","Female","Old","Moderate","White",0.991194366852032,0.807916990659419
"2678","Very liberal","Male","Old","Moderate","White",0.998937975290047,0.688626847828665
"2679","Conservative","Female","Old","Moderate","Hispanic",0.979560722270265,0.835046528110417
"2680","Moderate","Male","Young","Moderate","White",0.984846470703088,0.659258052231778
"2681","Moderate","Female","Middle-aged","Moderate","White",0.987210124152822,0.797071178777906
"2682","Very liberal","Male","Middle-aged","Moderate","White",0.997657535531891,0.657005324727213
"2683","Moderate","Female","Middle-aged","Moderate","White",0.988128673841245,0.799276290739666
"2684","Liberal","Female","Old","Low","White",0.985621843358451,0.825608338964794
"2685","Conservative","Male","Middle-aged","Low","White",0.98886463861192,0.724900489301343
"2686","Moderate","Male","Old","Moderate","White",0.998417749066007,0.682506932268577
"2687","Moderate","Female","Old","Moderate","White",0.994909395057226,0.799489791031161
"2688","Conservative","Male","Old","Low","White",0.992337475136078,0.738337300677446
"2689","Moderate","Male","Old","Moderate","White",0.998586836489044,0.686939465225576
"2690","Conservative","Male","Old","Moderate","Other",0.995891520386371,0.711851592304339
"2691","Liberal","Female","Middle-aged","Moderate","White",0.993406159189669,0.775063810093184
"2692","Conservative","Female","Old","Low","White",0.975675676126675,0.839584041752963
"2693","Conservative","Male","Old","Low","White",0.991741861874928,0.73568411245988
"2694","Very conservative","Male","Old","Moderate","White",0.996904473973152,0.729945621559068
"2695","Very conservative","Male","Middle-aged","Moderate","White",0.994954599644126,0.712051951986227
"2696","Conservative","Female","Old","Moderate","White",0.992838456228607,0.805272533853143
"2697","Very conservative","Male","Old","Low","White",0.993125629531238,0.760595538392732
"2698","Conservative","Male","Old","Low","White",0.993403761979427,0.743591833835441
"2699","Liberal","Female","Old","Low","White",0.98331872710344,0.821631388230433
"2700","Liberal","Female","Middle-aged","Moderate","White",0.986775241787768,0.779572096198793
"2701","Moderate","Female","Old","Low","White",0.978303988359576,0.828864265744192
"2702","Conservative","Female","Old","Low","White",0.972839790573226,0.836799296578505
"2703","Moderate","Male","Old","Moderate","Black",0.997757167832115,0.694791467991477
"2704","Liberal","Male","Old","Moderate","White",0.99913752271827,0.684980450578917
"2705","Liberal","Female","Middle-aged","Moderate","White",0.9907646874556,0.764143116201273
"2706","Moderate","Male","Old","Low","White",0.993178020876734,0.72308326176197
"2707","Moderate","Male","Middle-aged","Moderate","White",0.997418619686346,0.662921513171157
"2708","Moderate","Female","Old","Moderate","Hispanic",0.985749192755551,0.807851462136556
"2709","Very conservative","Female","Middle-aged","Moderate","White",0.987868986361485,0.805625064084266
"2710","Conservative","Male","Old","Low","White",0.992619094703248,0.739657428867016
"2711","Moderate","Female","Old","Moderate","White",0.993859013731523,0.793947623110739
"2712","Conservative","Male","Old","Moderate","White",0.997770866472583,0.690356800315411
"2713","Conservative","Female","Middle-aged","Moderate","Black",0.985298565016654,0.803519237300163
"2714","Moderate","Male","Old","Low","White",0.993903633404268,0.727175753919794
"2715","Conservative","Female","Old","Low","White",0.972839790573226,0.836799296578505
"2716","Conservative","Male","Middle-aged","Moderate","Hispanic",0.983899732385386,0.728892769207973
"2717","Conservative","Male","Middle-aged","Low","White",0.989272514999301,0.726263274995134
"2718","Very conservative","Female","Old","Moderate","White",0.983891234625713,0.821003732197406
"2719","Conservative","Male","Old","Low","White",0.991546905775686,0.763668659894947
"2720","Conservative","Female","Middle-aged","Moderate","White",0.97441236600359,0.816408925431172
"2721","Conservative","Male","Old","Moderate","White",0.997630376354109,0.719944615350809
"2722","Conservative","Male","Old","Moderate","White",0.996675449457302,0.707358272476612
"2723","Moderate","Female","Old","Low","White",0.973917118800743,0.823955236060486
"2724","Conservative","Male","Old","High","White",0.999151054024295,0.695011029168354
"2725","Moderate","Male","Old","Moderate","White",0.998417749066007,0.682506932268577
"2726","Moderate","Female","Old","Moderate","Asian",0.983471504947203,0.817864908246041
"2727","Liberal","Male","Old","Moderate","White",0.998503461582374,0.696392713673262
"2728","Conservative","Female","Old","Moderate","White",0.988083407993886,0.814549500060476
"2729","Very conservative","Female","Middle-aged","Moderate","White",0.981316161615271,0.816945056977263
"2730","Very liberal","Male","Old","Low","White",0.996805240199977,0.711063274853365
"2731","Very conservative","Female","Middle-aged","Moderate","White",0.98693060899093,0.803472549155548
"2732","Moderate","Female","Old","Low","White",0.977488560791608,0.827891227099271
"2733","Very liberal","Female","Old","Low","White",0.986703545311004,0.813123570861814
"2734","Moderate","Male","Old","Moderate","White",0.996609603682936,0.717837809045069
"2735","Moderate","Female","Old","Moderate","White",0.991829142528016,0.810032336053183
"2736","Very conservative","Male","Old","Moderate","White",0.996121122687506,0.72177451460449
"2737","Very conservative","Female","Middle-aged","Moderate","White",0.975805378432493,0.809671240607956
"2738","Conservative","Female","Middle-aged","Moderate","White",0.983952166049202,0.806135565466403
"2739","Moderate","Male","Old","Moderate","White",0.998317959697266,0.712532496974999
"2740","Moderate","Male","Old","Moderate","White",0.996059487926984,0.712259729741194
"2741","Conservative","Male","Middle-aged","Low","White",0.98607515199134,0.716635989727352
"2742","Liberal","Male","Middle-aged","Low","Hispanic",0.972579350351586,0.699789462129351
"2743","Conservative","Female","Old","Low","White",0.968554546744816,0.833025938452223
"2744","Conservative","Male","Old","Moderate","White",0.997883428073815,0.724065791860961
"2745","Conservative","Female","Old","Low","White",0.970773246224358,0.83492126705528
"2746","Liberal","Male","Old","Moderate","White",0.99871282695353,0.702149759004989
"2747","Conservative","Male","Old","Low","White",0.99432251746802,0.748776752077049
"2748","Conservative","Male","Old","Moderate","White",0.99753948903927,0.718562562599988
"2749","Conservative","Non-binary","Old","Moderate","White",0.974582892352146,0.882553738457936
"2750","Liberal","Male","Old","Moderate","White",0.997899635700107,0.683213639201696
"2751","Conservative","Male","Old","Low","White",0.993403761979427,0.743591833835441
"2752","Very conservative","Male","Old","Low","White",0.992308132693843,0.756836722798264
"2753","Very conservative","Male","Old","Moderate","White",0.993998785384194,0.736379860705333
"2754","Liberal","Male","Old","Low","White",0.994150473737304,0.708707464587828
"2755","Conservative","Male","Old","Moderate","White",0.996548062492473,0.705939476897641
"2756","Conservative","Female","Old","Moderate","White",0.99449153397843,0.812675563361269
"2757","Conservative","Male","Old","Low","White",0.991427060433527,0.73435107268487
"2758","Very conservative","Male","Old","Moderate","White",0.995492105947758,0.716243496560811
"2759","Conservative","Female","Old","Moderate","Asian",0.981457334080478,0.829131639889195
"2760","Very conservative","Male","Old","Moderate","White",0.997336940719311,0.735308258240362
"2761","Liberal","Female","Middle-aged","Moderate","Hispanic",0.970689447930434,0.795310954568317
"2762","Conservative","Female","Old","Moderate","White",0.987630885122433,0.813513383020499
"2763","Liberal","Female","Old","Low","White",0.9813568908267,0.818602327427939
"2764","Moderate","Male","Middle-aged","Low","White",0.990446036603965,0.710581271435778
"2765","Moderate","Female","Old","Moderate","White",0.995277639723767,0.801675160639296
"2766","Very liberal","Female","Old","Low","White",0.987189554761303,0.814161358940374
"2767","Moderate","Female","Middle-aged","Low","White",0.966298941394861,0.8168975414827
"2768","Moderate","Female","Middle-aged","Low","White",0.969796574869284,0.819948808208897
"2769","Liberal","Male","Old","Moderate","White",0.99910439036123,0.683501705832747
"2770","Moderate","Male","Middle-aged","Low","White",0.992366706505691,0.718953106711067
"2771","Conservative","Male","Old","Low","Other",0.989806490846472,0.739902430711418
"2772","Very liberal","Female","Middle-aged","Moderate","White",0.988649961486167,0.767184638311833
"2773","Conservative","Male","Middle-aged","Moderate","Black",0.992039980027827,0.699321249427753
"2774","Moderate","Male","Old","Moderate","White",0.998914483540887,0.697149311242175
"2775","Liberal","Female","Middle-aged","Low","White",0.976730916388002,0.81242440006495
"2776","Liberal","Female","Old","Low","White",0.9813568908267,0.818602327427939
"2777","Conservative","Male","Middle-aged","Moderate","Black",0.996041737123595,0.693816283124951
"2778","Moderate","Female","Old","Moderate","White",0.991517639780865,0.808976900040383
"2779","Liberal","Male","Old","Moderate","Hispanic",0.997743385200113,0.699190297402254
"2780","Liberal","Female","Old","Low","White",0.985621843358451,0.825608338964794
"2781","Very liberal","Female","Old","Moderate","White",0.991055149681185,0.800533998523237
"2782","Very conservative","Male","Old","High","White",0.999256598868165,0.688477613428416
"2783","Moderate","Male","Middle-aged","Low","White",0.991134274990076,0.713388272510489
"2784","Moderate","Male","Middle-aged","Low","White",0.992366706505691,0.718953106711067
"2785","Liberal","Female","Old","Moderate","White",0.991549972066022,0.793361173464613
"2786","Conservative","Male","Middle-aged","Moderate","White",0.995834383590187,0.698785754128092
"2787","Moderate","Female","Old","Low","White",0.972941374470082,0.82296024752714
"2788","Moderate","Female","Middle-aged","Low","Hispanic",0.856813389710315,0.810405706085158
"2789","Conservative","Male","Old","Low","White",0.995113933725726,0.75389152544793
"2790","Moderate","Male","Middle-aged","High","Hispanic",0.993662395823199,0.645800724432337
"2791","Conservative","Female","Old","Low","White",0.988413189580474,0.857175049724392
"2792","Liberal","Male","Middle-aged","High","White",0.999382696275059,0.593133843086462
"2793","Very conservative","Female","Old","Low","White",0.970663768134674,0.847998025954248
"2794","Very conservative","Male","Old","High","White",0.999450176408987,0.700098300113257
"2795","Conservative","Male","Old","High","White",0.999522243596063,0.650442697441781
"2796","Conservative","Female","Old","Low","White",0.968554546744816,0.833025938452223
"2797","Conservative","Male","Old","Low","White",0.995634540021445,0.757681291410706
"2798","Liberal","Male","Old","High","White",0.999483978462866,0.671833226518849
"2799","Moderate","Female","Middle-aged","High","White",0.997495698542126,0.741107313625219
"2800","Very conservative","Male","Old","High","White",0.999147780710862,0.715392845103999
"2801","Very conservative","Female","Old","Low","White",0.976466851458375,0.853215997377914
"2802","Conservative","Female","Middle-aged","High","Hispanic",0.986343604089696,0.774813394008761
