"","Political identification","Gender","Age","Education","Race","pai (x-coord)","psi (y-coord)"
"3142","Moderate","Female","Young","High","White",0.868559212932435,0.101823945810071
"3143","Conservative","Female","Old","Moderate","White",0.920853056010118,0.0480528624272922
"3144","Moderate","Male","Middle-aged","Moderate","White",0.887736831064248,0.10567548173872
"3145","Liberal","Male","Middle-aged","High","Asian",0.778893459202229,0.131138262701105
"3146","Moderate","Male","Young","High","White",0.848384018657883,0.177781690999415
"3147","Moderate","Male","Middle-aged","High","Hispanic",0.747274864861019,0.123872371663267
"3148","Liberal","Male","Middle-aged","High","White",0.888691951996326,0.29134842220055
"3149","Very conservative","Female","Middle-aged","High","Black",0.853140049037724,0.0526737706505949
"3150","Moderate","Male","Middle-aged","High","Black",0.848904922317504,0.125904979208831
"3151","Very liberal","Female","Young","Moderate","White",0.827829093736002,0.0885725586121059
"3152","Liberal","Male","Old","Moderate","Hispanic",0.86190170278299,0.0607234786112575
"3153","Moderate","Female","Old","High","White",0.940608478337606,0.142662482366456
"3154","Moderate","Female","Middle-aged","High","White",0.92135531462835,0.092741673492699
"3155","Conservative","Female","Old","Low","White",0.930904487875468,0.0278018250378384
"3156","Liberal","Female","Middle-aged","High","White",0.910171283631949,0.110144397077231
"3157","Conservative","Female","Old","Low","White",0.902666936240195,0.0296853857811087
"3158","Conservative","Female","Old","Low","White",0.920655449966216,0.02854090060571
"3159","Moderate","Female","Old","Moderate","White",0.94443343832913,0.0679427753960344
"3160","Conservative","Male","Middle-aged","High","White",0.885079582741337,0.147507121435465
"3161","Very liberal","Male","Middle-aged","High","White",0.900799200847926,0.321476143960985
"3162","Liberal","Male","Old","Low","White",0.910380727323414,0.0719176535801212
"3163","Very liberal","Male","Old","High","Hispanic",0.914011367407089,0.169888554944624
"3164","Liberal","Female","Middle-aged","High","White",0.927068546472341,0.169593731355696
"3165","Very conservative","Male","Middle-aged","High","White",0.874391193685391,0.204340680542391
"3166","Conservative","Female","Old","Moderate","White",0.926128418132443,0.0474391433263161
"3167","Conservative","Male","Middle-aged","Moderate","White",0.887452575506233,0.116149015067402
"3168","Moderate","Female","Middle-aged","High","White",0.911848883198236,0.0946520507526334
"3169","Moderate","Male","Middle-aged","Low","White",0.889929198639493,0.0640769533995391
"3170","Liberal","Female","Old","Low","White",0.941769479158789,0.0370667447676751
"3171","Very conservative","Male","Middle-aged","Moderate","White",0.846948820967474,0.083066504472512
"3172","Moderate","Male","Middle-aged","High","Hispanic",0.807529998650526,0.148220532905574
"3173","Conservative","Male","Middle-aged","Low","White",0.876676914175473,0.0560781935698677
"3174","Moderate","Male","Middle-aged","Moderate","White",0.897285122154687,0.103986555606066
"3175","Moderate","Male","Old","Moderate","Black",0.888140357766189,0.0729720111039973
"3176","Conservative","Female","Old","Low","White",0.916941043311838,0.0287914711324646
"3177","Liberal","Female","Old","High","White",0.96813599298512,0.148553462700454
"3178","Conservative","Male","Middle-aged","Low","Hispanic",0.668122341452261,0.0321008372123203
"3179","Very conservative","Male","Old","Low","White",0.88662436560099,0.0471717441837429
"3180","Liberal","Male","Middle-aged","High","White",0.906808045656806,0.232282646873727
"3181","Moderate","Male","Young","High","White",0.858073580110149,0.268215580441874
"3182","Conservative","Male","Middle-aged","High","White",0.901651900043455,0.143590284941849
"3183","Moderate","Male","Old","High","White",0.930521291209892,0.194927365183308
"3184","Moderate","Female","Old","High","White",0.957341380692558,0.135129863095173
"3185","Very liberal","Non-binary","Middle-aged","Low","White",0.878987379715017,0.0275689428634862
"3186","Conservative","Male","Old","High","White",0.926856378775353,0.136546079041809
"3187","Moderate","Male","Old","High","Hispanic",0.913348366297084,0.128408092881386
"3188","Conservative","Female","Old","Low","White",0.900457483968676,0.0298152647436813
"3189","Liberal","Female","Middle-aged","High","Black",0.851935811556221,0.135786352783423
"3190","Moderate","Female","Old","High","White",0.953023379763931,0.108227872750708
"3191","Very liberal","Male","Middle-aged","High","Black",0.868049867851648,0.163014444422018
"3192","Moderate","Female","Old","Low","White",0.90519385522776,0.034652452065038
"3193","Moderate","Male","Old","High","White",0.928804833201159,0.156509411327749
"3194","Conservative","Female","Old","Low","White",0.898203533378661,0.0299456944132821
"3195","Moderate","Female","Old","High","White",0.928275282086072,0.0912383695257249
"3196","Liberal","Female","Old","High","White",0.950876418002731,0.0991902819761538
"3197","Conservative","Female","Old","High","White",0.954000650577712,0.11845009305063
"3198","Moderate","Female","Old","High","White",0.954125517200478,0.107794370207028
"3199","Moderate","Male","Middle-aged","High","Black",0.855516454767929,0.196959440639189
"3200","Moderate","Female","Middle-aged","High","White",0.914042705754028,0.151696314497027
"3201","Conservative","Male","Old","High","White",0.939340524289201,0.166637517655293
"3202","Moderate","Male","Young","High","Asian",0.769934429977423,0.181677273416763
"3203","Conservative","Female","Middle-aged","Low","Black",0.829763701473789,0.0223966964408624
"3204","Moderate","Female","Old","High","White",0.928275282086072,0.0912383695257249
"3205","Liberal","Female","Old","High","Other",0.940804965867424,0.0852265058714022
"3206","Very liberal","Female","Old","High","White",0.96333991981773,0.174415750069148
"3207","Conservative","Male","Old","High","Asian",0.914814291078238,0.132291650103334
"3208","Conservative","Male","Old","High","Hispanic",0.845664421083423,0.075597847246816
"3209","Very liberal","Female","Old","High","White",0.955618815589792,0.179659883961034
"3210","Moderate","Female","Middle-aged","High","White",0.919732429119328,0.149967420976049
"3211","Very liberal","Female","Young","High","White",0.893163029911402,0.206251150070418
"3212","Conservative","Female","Old","High","White",0.931425246887215,0.126673297957396
"3213","Moderate","Female","Old","Moderate","White",0.95711963232261,0.0502661690532992
"3214","Conservative","Female","Middle-aged","Moderate","White",0.898450887889282,0.0503682481640251
"3215","Liberal","Female","Old","High","White",0.961384515490696,0.153164260525166
"3216","Moderate","Female","Middle-aged","High","White",0.924888485168332,0.0919872616822638
"3217","Liberal","Male","Middle-aged","High","White",0.904799372662275,0.284888499784688
"3218","Moderate","Male","Old","High","White",0.930433695672941,0.155916330992687
"3219","Conservative","Male","Old","High","White",0.946126638884311,0.20399358460798
"3220","Conservative","Male","Old","High","White",0.946057577313767,0.163536688537099
"3221","Very liberal","Male","Middle-aged","High","White",0.902764416526058,0.21538787751375
"3222","Very liberal","Male","Middle-aged","High","White",0.924484468467611,0.309813723962575
"3223","Conservative","Female","Old","High","White",0.96107122023592,0.115200558827342
"3224","Moderate","Male","Middle-aged","High","Other",0.880716114659599,0.180431984720945
"3225","Conservative","Male","Old","High","White",0.955422086718577,0.198210787222479
"3226","Moderate","Male","Middle-aged","High","White",0.890458643804174,0.168129522919325
"3227","Liberal","Male","Old","High","White",0.956819175298111,0.254771541343397
"3228","Liberal","Male","Old","High","White",0.929082275291885,0.179448664398358
"3229","Very liberal","Male","Old","High","White",0.942800276506509,0.244972003024984
"3230","Very liberal","Male","Middle-aged","High","White",0.915216507688505,0.259394236038686
"3231","Very conservative","Female","Old","High","White",0.915119393360131,0.0694091244084269
"3232","Moderate","Male","Old","High","White",0.950009257927511,0.229582187581641
"3233","Conservative","Female","Old","Low","White",0.900457483968676,0.0298152647436813
"3234","Very liberal","Male","Old","High","White",0.949220264218259,0.293699883462184
"3235","Liberal","Male","Old","High","White",0.952512228072677,0.25820375150155
"3236","Moderate","Female","Old","High","White",0.937606760437536,0.0890245073497345
"3237","Very liberal","Male","Middle-aged","High","White",0.915111376864938,0.210860555562677
"3238","Conservative","Male","Old","High","White",0.953252591665543,0.19964482261603
"3239","Moderate","Male","Middle-aged","High","White",0.910479660202646,0.162541602969684
"3240","Liberal","Male","Middle-aged","High","White",0.893265032191417,0.191685330693425
"3241","Very conservative","Male","Old","Moderate","White",0.949348691641371,0.0677441679998879
"3242","Conservative","Female","Middle-aged","Low","White",0.855582300663144,0.0321092676747607
"3243","Moderate","Male","Old","High","White",0.944991727995178,0.187963041314076
"3244","Very liberal","Male","Middle-aged","High","White",0.920933918030198,0.311741258698396
"3245","Moderate","Female","Old","High","White",0.937685928800842,0.113550377843811
"3246","Liberal","Male","Old","High","White",0.965185592602214,0.247159576059454
"3247","Liberal","Male","Middle-aged","High","White",0.893265032191417,0.191685330693425
"3248","Conservative","Female","Old","High","White",0.922841752821101,0.0794784789615218
"3249","Very liberal","Male","Old","High","White",0.93863660975525,0.247477281684101
"3250","Conservative","Female","Old","Moderate","White",0.946778060643365,0.0577540585492926
"3251","Moderate","Female","Old","High","White",0.961228171545316,0.133040219692402
"3252","Very liberal","Female","Middle-aged","High","White",0.930636263216424,0.192606330550559
"3253","Moderate","Male","Middle-aged","High","White",0.904319602860615,0.205003200116744
"3254","Moderate","Female","Middle-aged","High","White",0.882271364370847,0.126862225685185
"3255","Liberal","Male","Middle-aged","High","White",0.86710105503532,0.198753814776144
"3256","Conservative","Male","Middle-aged","High","White",0.882663172146126,0.185553982272557
"3257","Moderate","Female","Middle-aged","Moderate","White",0.871223701730282,0.0792743929223718
"3258","Very conservative","Male","Old","Low","White",0.913368545667652,0.0448033809031052
"3259","Moderate","Male","Old","Low","White",0.899312172066585,0.0630060247273858
"3260","Moderate","Male","Old","High","Hispanic",0.893894160722241,0.133008930924607
"3261","Liberal","Male","Middle-aged","High","Hispanic",0.826744325867357,0.167036343093026
"3262","Conservative","Male","Old","Moderate","Hispanic",0.85499527320118,0.0579845816790517
"3263","Moderate","Male","Middle-aged","High","White",0.87531157684608,0.262949986909855
"3264","Liberal","Non-binary","Old","Low","White",0.93994007446772,0.0204935403619802
"3265","Conservative","Male","Old","High","White",0.950982929624021,0.201086631064635
"3266","Conservative","Male","Old","Low","White",0.884389132542871,0.042802165360776
"3267","Conservative","Male","Old","Low","White",0.917546843338849,0.0519420330110608
"3268","Moderate","Male","Middle-aged","Low","White",0.882397018391438,0.0648912524799642
"3269","Very conservative","Female","Middle-aged","Low","White",0.883277211530261,0.0262033611871127
"3270","Moderate","Male","Middle-aged","Low","White",0.884956126001154,0.0646187550674007
"3271","Moderate","Male","Middle-aged","High","White",0.869621261798272,0.215460470142539
"3272","Moderate","Male","Middle-aged","High","White",0.880360381178963,0.170661815993767
"3273","Liberal","Male","Young","High","Asian",0.791934903301398,0.203724425472017
"3274","Conservative","Female","Old","High","Black",0.897034884029406,0.0948400912070011
"3275","Moderate","Male","Old","Moderate","White",0.923513778083344,0.0986613916248285
"3276","Conservative","Male","Old","Low","White",0.884527510443282,0.0553679384988029
"3277","Conservative","Male","Old","Moderate","White",0.921432768122561,0.0853303240542528
"3278","Conservative","Male","Old","Low","White",0.915643598026857,0.0521640538786791
"3279","Conservative","Male","Middle-aged","High","White",0.86321616410296,0.152091244093857
"3280","Conservative","Male","Middle-aged","High","Asian",0.741091388323677,0.101230510076835
"3281","Moderate","Female","Middle-aged","High","White",0.879517240648899,0.10018967965942
"3282","Very liberal","Male","Middle-aged","High","Black",0.826377272044284,0.171153451835547
"3283","Moderate","Female","Middle-aged","High","White",0.931693228411819,0.145996443060773
"3284","Moderate","Male","Old","Moderate","White",0.926957665599961,0.0978640198649947
"3285","Very liberal","Female","Middle-aged","High","White",0.888048766756678,0.132397293157912
"3286","Moderate","Male","Middle-aged","Moderate","White",0.87196534369561,0.108254214401277
"3287","Conservative","Male","Old","Low","White",0.909692498614466,0.0528355085710297
"3288","Liberal","Male","Middle-aged","High","White",0.891130978860754,0.290420308002172
"3289","Very liberal","Female","Old","Low","White",0.936312853178313,0.0441536914460326
"3290","Moderate","Male","Middle-aged","High","White",0.880502929648264,0.212433719733668
"3291","Conservative","Male","Old","Moderate","White",0.926672567685882,0.0842826589478581
"3292","Moderate","Female","Old","Low","White",0.917260599235324,0.0337606159031106
"3293","Liberal","Male","Middle-aged","High","White",0.893522964194245,0.289493942582217
"3294","Moderate","Male","Middle-aged","High","Asian",0.791017719031606,0.142076535316916
"3295","Liberal","Male","Middle-aged","Moderate","Hispanic",0.803652987075335,0.083810770521521
"3296","Very conservative","Male","Middle-aged","Low","White",0.859089346210606,0.0492358225212055
"3297","Moderate","Female","Old","High","Black",0.918180297697042,0.105592976167265
"3298","Conservative","Male","Old","Low","White",0.921236485647052,0.0515006683246249
"3299","Very liberal","Male","Middle-aged","High","White",0.886492263412883,0.270788468409332
"3300","Liberal","Male","Young","High","White",0.867412829227584,0.298835745048856
"3301","Conservative","Male","Old","Low","White",0.921236485647052,0.0515006683246249
"3302","Moderate","Female","Young","High","White",0.859795066127949,0.103065114491509
"3303","Conservative","Male","Old","Moderate","White",0.905748992371046,0.0881820360382035
"3304","Very conservative","Male","Middle-aged","Low","White",0.849802962709935,0.0498715682949053
"3305","Moderate","Male","Middle-aged","High","White",0.87501570003939,0.171939279117207
"3306","Moderate","Female","Old","Low","White",0.90519385522776,0.034652452065038
"3307","Very conservative","Female","Old","Low","White",0.925654182861247,0.0240024351873684
"3308","Conservative","Female","Middle-aged","High","Hispanic",0.80127000806029,0.0446211458017027
"3309","Moderate","Female","Middle-aged","High","White",0.889943283810331,0.158175870723933
"3310","Liberal","Female","Middle-aged","High","White",0.887630210300326,0.11463244457148
"3311","Conservative","Male","Middle-aged","High","White",0.882803342136636,0.229960244509117
"3312","Moderate","Female","Middle-aged","High","White",0.871375545870545,0.101413176927309
"3313","Conservative","Female","Middle-aged","Low","White",0.828998214023033,0.0255657096694619
"3314","Liberal","Male","Young","High","Asian",0.747429958963879,0.134768885912233
"3315","Moderate","Male","Young","High","Hispanic",0.707568108224889,0.100571504006938
"3316","Liberal","Female","Middle-aged","Moderate","White",0.865864448114297,0.0724581204919502
"3317","Very liberal","Male","Middle-aged","High","Hispanic",0.792959726208095,0.197508791900918
"3318","Liberal","Female","Middle-aged","High","Asian",0.83236920692825,0.116412922441601
"3319","Conservative","Female","Middle-aged","High","White",0.865201260100882,0.0881073272968957
"3320","Liberal","Male","Middle-aged","High","White",0.869943953065653,0.198038237232026
"3321","Very conservative","Male","Middle-aged","Moderate","White",0.833776872469264,0.107861941959427
"3322","Conservative","Male","Middle-aged","Moderate","Hispanic",0.695985028335304,0.0680609682867346
"3323","Moderate","Female","Middle-aged","Moderate","Black",0.804802855163858,0.0456905934622289
"3324","Very liberal","Female","Young","Moderate","Asian",0.782278603532486,0.068122913472021
"3325","Liberal","Male","Middle-aged","High","White",0.898168325912285,0.287646475676784
"3326","Moderate","Female","Young","High","White",0.868713725413591,0.129375223079585
"3327","Conservative","Male","Middle-aged","Moderate","Hispanic",0.685055516386149,0.0532271246606265
"3328","Conservative","Female","Middle-aged","High","Other",0.843819919151598,0.0752591461845246
"3329","Moderate","Female","Middle-aged","High","White",0.874140278591038,0.10100387878423
"3330","Very liberal","Non-binary","Young","High","White",0.889719517224559,0.0759563203531766
"3331","Moderate","Male","Middle-aged","High","White",0.869467656917543,0.173224307223423
"3332","Very liberal","Female","Middle-aged","High","White",0.890500150801354,0.131881297808886
"3333","Moderate","Female","Middle-aged","Moderate","White",0.873991226302217,0.0789465956725969
"3334","Very conservative","Female","Middle-aged","High","White",0.852631211410719,0.0770362478195064
"3335","Conservative","Male","Middle-aged","Moderate","Hispanic",0.701227090089347,0.0677761250492527
"3336","Liberal","Male","Middle-aged","High","Hispanic",0.766126494836512,0.111002736812803
"3337","Liberal","Male","Young","High","White",0.858584689723409,0.30167178343411
"3338","Conservative","Male","Middle-aged","High","White",0.887857681894695,0.228370588544838
"3339","Liberal","Female","Middle-aged","High","Hispanic",0.799066264974449,0.100701275374497
"3340","Liberal","Male","Middle-aged","High","Other",0.84596740569931,0.172828711043949
"3341","Very liberal","Female","Middle-aged","High","Hispanic",0.833048567774987,0.0881662375446679
"3342","Very liberal","Female","Middle-aged","High","White",0.906603040409514,0.201866465982467
"3343","Moderate","Female","Middle-aged","Moderate","White",0.868404546150434,0.0796034336002862
"3344","Very conservative","Male","Young","High","Asian",0.721229111582801,0.143229665567522
"3345","Moderate","Female","Middle-aged","High","White",0.899325192378615,0.155794041937186
"3346","Very liberal","Male","Young","High","White",0.884101667328927,0.328384726332004
"3347","Liberal","Female","Middle-aged","High","Hispanic",0.790952282316747,0.101519162957712
"3348","Very conservative","Male","Young","High","Hispanic",0.690372084254015,0.096611396287913
"3349","Liberal","Male","Middle-aged","High","White",0.883670286809739,0.293209879020469
"3350","Moderate","Male","Middle-aged","High","White",0.85774344660649,0.175817117555703
"3351","Moderate","Male","Middle-aged","High","White",0.87531157684608,0.262949986909855
"3352","Conservative","Female","Middle-aged","Moderate","White",0.843015649519806,0.0423972347490591
"3353","Moderate","Male","Middle-aged","Moderate","White",0.866459341979843,0.138348718445007
"3354","Very liberal","Female","Young","High","White",0.880405200660118,0.133955550775749
"3355","Very liberal","Female","Middle-aged","Low","White",0.871710293722577,0.0504293733787758
"3356","Moderate","Female","Middle-aged","Low","Black",0.837255841406441,0.0260626379239494
"3357","Moderate","Female","Old","Low","White",0.911412537966826,0.0342037302939936
"3358","Liberal","Female","Old","Low","White",0.941769479158789,0.0370667447676751
"3359","Liberal","Male","Old","Low","White",0.904097234838894,0.0728238403883622
"3360","Moderate","Female","Old","Low","White",0.90519385522776,0.034652452065038
"3361","Liberal","Female","Middle-aged","Low","White",0.905553951378051,0.0405908715933737
"3362","Liberal","Female","Old","Moderate","White",0.941917818544298,0.0620351857892367
"3363","Moderate","Male","Old","Low","Hispanic",0.817664796823289,0.0327395332210106
"3364","Moderate","Female","Old","Low","White",0.932752929712359,0.03246427171189
"3365","Very conservative","Male","Middle-aged","Low","White",0.84642149668198,0.0386692727482938
"3366","Very liberal","Male","Middle-aged","Low","White",0.895502147626795,0.0861357970192992
"3367","Moderate","Male","Middle-aged","Low","White",0.884956126001154,0.0646187550674007
"3368","Very conservative","Male","Old","Low","White",0.92953364883028,0.0431019300067649
"3369","Liberal","Male","Old","Low","Black",0.920329464890306,0.0480482699596836
"3370","Conservative","Male","Old","Moderate","White",0.939031162925108,0.0634379092555706
"3371","Conservative","Male","Middle-aged","Low","White",0.873959868792442,0.0563168438207674
"3372","Very conservative","Male","Middle-aged","Low","White",0.865010015654115,0.04881626914507
"3373","Liberal","Male","Middle-aged","Low","White",0.89274751737135,0.0743575584302715
"3374","Moderate","Female","Old","Moderate","White",0.93134771649552,0.0547403010609195
"3375","Conservative","Female","Old","Moderate","White",0.913176590520639,0.0377301140964804
"3376","Moderate","Female","Old","High","Black",0.916290340268881,0.106018677639964
"3377","Moderate","Male","Old","High","White",0.925534411948153,0.197054421035794
"3378","Moderate","Female","Old","Moderate","White",0.934380927049421,0.0419474454151198
"3379","Liberal","Female","Middle-aged","High","White",0.933522076700422,0.16707409388356
"3380","Moderate","Male","Old","Moderate","White",0.934950964151155,0.0958956815617677
"3381","Conservative","Male","Old","High","White",0.953252591665543,0.19964482261603
"3382","Very liberal","Female","Old","High","White",0.948834198396945,0.183673226005947
"3383","Very conservative","Female","Old","High","White",0.929365493334117,0.06711981923432
"3384","Moderate","Male","Old","High","White",0.957666120470843,0.22405876987215
"3385","Moderate","Male","Old","Moderate","White",0.92704929486534,0.124492341424139
"3386","Liberal","Female","Old","Moderate","White",0.934803417097418,0.0814440452050942
"3387","Liberal","Female","Young","High","Black",0.838928632890428,0.137912267867787
"3388","Liberal","Female","Old","High","White",0.961384515490696,0.153164260525166
"3389","Liberal","Male","Middle-aged","High","White",0.909002871329235,0.283058714554748
"3390","Conservative","Female","Old","Moderate","Hispanic",0.865830112469586,0.0243482958682436
"3391","Very liberal","Male","Middle-aged","High","White",0.932728776601307,0.305023798733228
"3392","Conservative","Male","Old","Low","White",0.913700552602074,0.0523869713122981
"3393","Very conservative","Male","Old","High","White",0.940584698088373,0.18125526719719
"3394","Conservative","Male","Middle-aged","High","White",0.918159425481152,0.217460410750732
"3395","Conservative","Male","Middle-aged","High","White",0.916269029891018,0.218227070228009
"3396","Conservative","Female","Old","High","Black",0.903495954265536,0.0567502463688238
"3397","Conservative","Female","Old","Low","Hispanic",0.815841260202441,0.0153012007671006
"3398","Conservative","Female","Middle-aged","High","Hispanic",0.841685637500969,0.0709530160550423
"3399","Moderate","Male","Old","Moderate","White",0.908204033407984,0.101908985471386
"3400","Very liberal","Male","Middle-aged","High","White",0.913371758147423,0.315615909026594
"3401","Liberal","Female","Middle-aged","High","Black",0.895501773313998,0.127557522924657
"3402","Very conservative","Male","Middle-aged","High","Other",0.874316434486836,0.108733679339021
"3403","Conservative","Male","Middle-aged","Moderate","White",0.884665744315091,0.0713477720480877
"3404","Very liberal","Female","Old","High","White",0.945084167772613,0.185705803738586
"3405","Moderate","Female","Old","Moderate","Black",0.889809910943835,0.0406763368277571
"3406","Moderate","Female","Middle-aged","Moderate","White",0.886938998722766,0.0600939642643537
"3407","Moderate","Female","Old","High","White",0.950743164156742,0.109099474639371
"3408","Conservative","Female","Young","Moderate","White",0.846634406891801,0.0703977044566741
"3409","Moderate","Female","Old","Moderate","White",0.938892265863079,0.0535877885030238
"3410","Liberal","Male","Middle-aged","High","White",0.906922413857067,0.283972717882097
"3411","Conservative","Male","Old","High","White",0.927039765379979,0.213656321012707
"3412","Liberal","Male","Middle-aged","High","White",0.913038606680196,0.281236059769611
"3413","Conservative","Male","Old","Moderate","White",0.925056671901363,0.108089567829515
"3414","Very conservative","Male","Middle-aged","High","White",0.905852509562124,0.194994775745265
"3415","Liberal","Male","Middle-aged","High","White",0.918687793967282,0.22750317577214
"3416","Conservative","Female","Old","Low","Black",0.862109392911946,0.0214324120392887
"3417","Conservative","Male","Middle-aged","High","Asian",0.855247337418079,0.145187181800941
"3418","Liberal","Male","Middle-aged","High","White",0.902394831036408,0.188912146800969
"3419","Moderate","Male","Middle-aged","High","White",0.890722527974167,0.257751356568111
"3420","Very conservative","Male","Middle-aged","High","White",0.907954454268423,0.194289450230133
"3421","Conservative","Male","Middle-aged","High","White",0.906095210664182,0.178850151427006
"3422","Conservative","Female","Young","Moderate","White",0.79144181545478,0.0582097181356155
"3423","Conservative","Male","Old","High","White",0.954349609061045,0.198926833592283
"3424","Moderate","Female","Middle-aged","Moderate","White",0.907650072497909,0.0744859083536924
"3425","Moderate","Male","Middle-aged","Moderate","White",0.908316861620466,0.12947995549878
"3426","Conservative","Male","Middle-aged","High","White",0.887857681894695,0.228370588544838
"3427","Liberal","Female","Old","Moderate","White",0.917681385875136,0.0512152410551915
"3428","Very conservative","Male","Old","Moderate","Hispanic",0.789286486377747,0.0414145912819172
"3429","Very conservative","Female","Middle-aged","High","Hispanic",0.753279997350367,0.0399732411067384
"3430","Liberal","Female","Middle-aged","High","White",0.916301676179102,0.173429748905732
"3431","Moderate","Male","Old","High","Black",0.904786640782804,0.183786995791754
"3432","Conservative","Female","Old","Moderate","White",0.919120110330577,0.0623226085182204
"3433","Conservative","Female","Middle-aged","High","White",0.91349813027317,0.0811400830164729
"3434","Moderate","Male","Old","High","White",0.930521291209892,0.194927365183308
"3435","Moderate","Male","Middle-aged","High","White",0.920319639036002,0.245884820010599
"3436","Conservative","Male","Middle-aged","High","White",0.918159425481152,0.217460410750732
"3437","Moderate","Female","Middle-aged","High","Black",0.871829391780945,0.0699256301295096
"3438","Liberal","Female","Old","Moderate","Black",0.894866502447049,0.0364086012406309
"3439","Liberal","Female","Old","High","White",0.943482004519764,0.12913479777633
"3440","Very liberal","Male","Old","High","White",0.953751609200343,0.237559491710989
"3441","Moderate","Male","Middle-aged","High","Hispanic",0.836609489989995,0.143733299264038
"3442","Moderate","Male","Old","Moderate","White",0.908204033407984,0.101908985471386
"3443","Conservative","Male","Old","High","White",0.931761254639769,0.134962382846147
"3444","Liberal","Female","Old","High","White",0.953150768942129,0.0983891023690693
"3445","Moderate","Male","Middle-aged","Moderate","Black",0.806053551645597,0.0812919943590232
"3446","Moderate","Male","Middle-aged","Moderate","White",0.897285122154687,0.103986555606066
"3447","Liberal","Male","Old","Moderate","White",0.933681042983626,0.111566497410597
"3448","Moderate","Female","Middle-aged","Low","White",0.893958696552438,0.0354129605837022
"3449","Moderate","Male","Old","High","White",0.935279601887486,0.238453411272535
"3450","Moderate","Male","Middle-aged","Low","Black",0.831477854972356,0.0475312232263156
"3451","Very liberal","Female","Middle-aged","High","White",0.943777611080972,0.1863871767664
"3452","Very conservative","Female","Old","High","Hispanic",0.841124752510319,0.0608543828538056
"3453","Moderate","Male","Old","Moderate","Hispanic",0.861400646392624,0.0519993090555122
"3454","Liberal","Female","Middle-aged","High","Hispanic",0.825207901890134,0.0594009634099611
"3455","Moderate","Female","Middle-aged","High","Hispanic",0.828365291525758,0.0653493884507759
"3456","Liberal","Male","Old","Low","Hispanic",0.803011186203852,0.0390326784315183
"3457","Very liberal","Male","Old","High","White",0.939978699085546,0.199848980565397
"3458","Moderate","Male","Old","Moderate","Black",0.872568055706606,0.0958436396901786
"3459","Moderate","Male","Old","High","White",0.92012081673588,0.159502403789616
"3460","Liberal","Female","Middle-aged","High","White",0.933522076700422,0.16707409388356
"3461","Liberal","Female","Middle-aged","High","Hispanic",0.836092457711005,0.0966990847333871
"3462","Moderate","Female","Old","High","White",0.94332988783258,0.1415653510176
"3463","Very conservative","Male","Old","High","Asian",0.85779040549409,0.125460828514799
"3464","Liberal","Female","Middle-aged","Moderate","White",0.910060511561197,0.0862825824790677
"3465","Conservative","Male","Middle-aged","High","Asian",0.798672075655397,0.154352102978939
"3466","Moderate","Female","Middle-aged","High","Hispanic",0.842244913748582,0.0825801335059888
"3467","Liberal","Female","Old","Moderate","White",0.945940971540915,0.0787914036073903
"3468","Moderate","Female","Old","High","White",0.949628872314511,0.138853335042607
"3469","Very conservative","Female","Middle-aged","High","White",0.90717133053086,0.0905303231437953
"3470","Liberal","Male","Young","Low","White",0.781192098226547,0.0855971140796428
"3471","Moderate","Female","Young","Low","White",0.779102341126167,0.0412041300408228
"3472","Conservative","Male","Old","High","White",0.939417634891096,0.207671067943934
"3473","Moderate","Female","Middle-aged","Low","White",0.867939619107498,0.0369824841951098
"3474","Very liberal","Male","Middle-aged","High","White",0.917128516875592,0.258530778435378
"3475","Moderate","Female","Old","High","White",0.963870742259113,0.103542734736418
"3476","Liberal","Female","Old","Low","White",0.943119890431268,0.0369064791073349
"3477","Conservative","Male","Middle-aged","Moderate","White",0.868835642601512,0.119421692033036
"3478","Moderate","Female","Old","Low","White",0.93429785398098,0.0323232378023128
"3479","Very liberal","Female","Middle-aged","High","Black",0.886233272375732,0.149263911994703
"3480","Liberal","Female","Old","High","White",0.963191189673066,0.152000685076499
"3481","Liberal","Female","Middle-aged","High","White",0.930188785652223,0.105386098085728
"3482","Very conservative","Male","Middle-aged","Moderate","White",0.873795096449141,0.0800337252518905
"3483","Conservative","Female","Old","High","White",0.948218553111053,0.120819513519449
"3484","Liberal","Female","Middle-aged","High","White",0.939441852169406,0.164584471091014
"3485","Moderate","Female","Old","High","White",0.937685928800842,0.113550377843811
"3486","Very conservative","Male","Old","High","White",0.915841685819606,0.153034043193148
"3487","Very conservative","Male","Old","High","White",0.917843030072832,0.190791870642205
"3488","Moderate","Female","Middle-aged","High","Hispanic",0.851917166919358,0.0815632235663886
"3489","Moderate","Female","Old","High","White",0.954184749744285,0.136715213960898
"3490","Very conservative","Male","Middle-aged","Low","White",0.836644343981168,0.0507313347490282
"3491","Moderate","Male","Old","High","White",0.935115476649226,0.154148081300048
"3492","Moderate","Female","Old","High","White",0.9471930191962,0.139932874420311
"3493","Conservative","Female","Middle-aged","High","White",0.907410979365172,0.0821521892371949
"3494","Liberal","Male","Middle-aged","High","White",0.920627321549021,0.277612267786933
"3495","Liberal","Male","Old","High","White",0.955778753785728,0.255626772149139
"3496","Moderate","Male","Middle-aged","High","White",0.899801566269918,0.165627300220281
"3497","Moderate","Female","Middle-aged","Low","Hispanic",0.67278846368597,0.0206216871385254
"3498","Conservative","Male","Middle-aged","Moderate","White",0.887452575506233,0.116149015067402
"3499","Very conservative","Female","Middle-aged","High","Hispanic",0.784225123381068,0.0387819108617313
