"","Political identification","Gender","Age","Education","Race","pai (x-coord)","psi (y-coord)"
"2814","Moderate","Male","Middle-aged","High","White",0.985595433710344,0.626021709201985
"2815","Moderate","Male","Middle-aged","High","Black",0.942545464052364,0.573480488411715
"2816","Conservative","Female","Old","High","White",0.999520731360401,0.763631786082214
"2817","Conservative","Male","Old","Low","White",0.996186418373103,0.717747808841949
"2818","Moderate","Male","Old","High","White",0.999368961219155,0.711991873300784
"2819","Moderate","Male","Old","High","Hispanic",0.995658782187443,0.656191465988912
"2820","Very liberal","Female","Middle-aged","High","Asian",0.998624584706796,0.621388552508815
"2821","Liberal","Female","Middle-aged","High","Hispanic",0.997595797418424,0.64330197659806
"2822","Moderate","Non-binary","Old","Moderate","White",0.999923104161511,0.792044604986143
"2823","Liberal","Female","Old","Moderate","White",0.999182604694087,0.688177997163888
"2824","Conservative","Female","Old","Low","White",0.999763596231585,0.794395021837221
"2825","Very conservative","Female","Old","Moderate","White",0.997409114959574,0.766317819055718
"2826","Conservative","Male","Young","Low","White",0.559226366682242,0.555831007265661
"2827","Moderate","Male","Old","Low","White",0.998510180683097,0.705880642760996
"2828","Moderate","Female","Old","Low","White",0.99514357377869,0.682535708165068
"2829","Moderate","Male","Old","Low","White",0.988090707205769,0.645060898745339
"2830","Moderate","Female","Old","Low","White",0.998455668926898,0.714712638610438
"2831","Conservative","Male","Old","Low","White",0.992886481846191,0.700545892055433
"2832","Conservative","Male","Old","Low","White",0.986768997278779,0.682758977288759
"2833","Moderate","Male","Old","Moderate","White",0.999026385077423,0.711744221167398
"2834","Very conservative","Female","Old","Low","White",0.991805359216916,0.743054119457434
"2835","Conservative","Male","Old","Low","White",0.995768287795046,0.714922729878644
"2836","Conservative","Male","Old","Low","White",0.996903189646429,0.72334669214425
"2837","Conservative","Female","Old","Low","White",0.99460032335409,0.717993642592743
"2838","Conservative","Male","Middle-aged","Low","White",0.957162918579723,0.650263056174927
"2839","Moderate","Male","Old","Low","White",0.995314447142904,0.673163104780518
"2840","Moderate","Female","Middle-aged","Moderate","White",0.994069797722952,0.670498553178239
"2841","Liberal","Male","Old","Moderate","White",0.997867173969451,0.652537916439771
"2842","Moderate","Female","Old","Low","White",0.996055573960166,0.688529964657405
"2843","Conservative","Male","Old","Low","White",0.98374486626268,0.676705806643946
"2844","Liberal","Male","Old","Low","White",0.995324345004485,0.631705799036695
"2845","Conservative","Female","Old","Low","White",0.997651585071187,0.739959083054717
"2846","Liberal","Female","Old","Low","White",0.999677990999471,0.719895920480107
"2847","Moderate","Male","Old","Moderate","White",0.995811072421724,0.670230332573214
"2848","Conservative","Male","Old","Low","White",0.992886481846191,0.700545892055433
"2849","Moderate","Male","Middle-aged","Low","White",0.950548542534648,0.599349422145076
"2850","Conservative","Male","Old","Low","White",0.975520305563649,0.664421649596249
"2851","Conservative","Female","Young","Low","White",0.826350827481083,0.610145200113876
"2852","Moderate","Female","Old","Low","White",0.996055573960166,0.688529964657405
"2853","Very liberal","Female","Middle-aged","Low","White",0.99564163803065,0.601898828623323
"2854","Liberal","Female","Middle-aged","Moderate","Asian",0.995377169728575,0.636301874924601
"2855","Very conservative","Male","Old","Low","White",0.977848728828606,0.70681171469776
"2856","Liberal","Female","Old","Low","White",0.998873054249439,0.68505653043121
"2857","Liberal","Female","Old","Low","White",0.997404701324101,0.660580771652869
"2858","Very conservative","Male","Middle-aged","Moderate","White",0.967000595645955,0.689361168038909
"2859","Very conservative","Male","Old","Moderate","White",0.995793309996698,0.74558387075693
"2860","Moderate","Female","Old","Low","White",0.992986931038624,0.674890827621284
"2861","Very liberal","Female","Old","Moderate","Hispanic",0.999664244053736,0.673773901001451
"2862","Very conservative","Female","Old","Moderate","White",0.997995322921167,0.774865942311402
"2863","Moderate","Female","Old","Low","White",0.998285916518278,0.711869375786565
"2864","Liberal","Female","Old","Low","White",0.99810157053835,0.669869016476574
"2865","Conservative","Male","Middle-aged","Moderate","White",0.975712527047421,0.658329557692366
"2866","Very conservative","Female","Old","Low","White",0.993996670350412,0.750936404571559
"2867","Conservative","Female","Old","Low","White",0.99908143857808,0.763304729576675
"2868","Conservative","Male","Young","Moderate","White",0.521331169405156,0.547308883837019
"2869","Very conservative","Female","Old","Low","White",0.998741135000513,0.787874243865405
"2870","Liberal","Male","Middle-aged","High","Black",0.984596920762491,0.572931416462831
"2871","Moderate","Male","Old","Low","White",0.994232081548192,0.667016134850133
"2872","Very liberal","Female","Old","Moderate","White",0.999094608129571,0.644449048285668
"2873","Liberal","Female","Old","Low","Black",0.999651794093055,0.717636251677968
"2874","Conservative","Female","Old","Low","White",0.993354096214048,0.712329508744609
"2875","Very liberal","Male","Young","High","White",0.928687919123607,0.474912534620487
"2876","Conservative","Female","Young","High","White",0.944256414006952,0.636534630180326
"2877","Conservative","Male","Old","Low","Hispanic",0.995543318473003,0.713196547814885
"2878","Moderate","Male","Old","Low","White",0.994232081548192,0.667016134850133
"2879","Very conservative","Male","Middle-aged","Low","White",0.81598680237295,0.639704333385284
"2880","Moderate","Male","Old","Low","White",0.996570645227549,0.682272642859968
"2881","Very conservative","Male","Middle-aged","Moderate","White",0.970176093752524,0.692330545186549
"2882","Conservative","Male","Old","Low","White",0.994790210918077,0.709221895822783
"2883","Liberal","Female","Old","Low","White",0.99810157053835,0.669869016476574
"2884","Moderate","Female","Old","Moderate","White",0.999679902476853,0.750209062560597
"2885","Liberal","Female","Old","Low","White",0.998749123232779,0.68204919085406
"2886","Conservative","Male","Old","Low","White",0.986768997278779,0.682758977288759
"2887","Very conservative","Male","Old","Low","White",0.996556092501093,0.755876747587134
"2888","Moderate","Male","Old","Moderate","White",0.998668540867903,0.703111972230768
"2889","Conservative","Female","Middle-aged","Low","White",0.987633742146995,0.694937724758273
"2890","Liberal","Female","Old","Moderate","White",0.998116819837745,0.663825780436567
"2891","Liberal","Female","Old","Low","White",0.999085329885851,0.691024736297089
"2892","Moderate","Male","Old","Moderate","Hispanic",0.998272254051966,0.695487436187176
"2893","Moderate","Female","Old","Low","White",0.998982562081085,0.725915268435551
"2894","Moderate","Male","Old","Low","White",0.997608665971492,0.6956138992198
"2895","Conservative","Male","Old","Low","White",0.997340429176528,0.730188548670868
"2896","Conservative","Male","Old","Low","White",0.996563376540871,0.720555834590208
"2897","Conservative","Male","Old","Low","White",0.994219884909281,0.706346394330096
"2898","Conservative","Female","Old","Low","White",0.999722387374974,0.793207782635646
"2899","Very liberal","Male","Old","Low","White",0.998172438170093,0.618145660356575
"2900","Conservative","Female","Old","Low","White",0.998980400340895,0.7607836594853
"2901","Liberal","Female","Old","Low","White",0.99945725089404,0.705666631247188
"2902","Conservative","Female","Old","Moderate","White",0.999179126885353,0.760893510687264
"2903","Moderate","Male","Old","Low","White",0.997490905248854,0.691244735908629
"2904","Conservative","Male","Old","Low","White",0.996186418373103,0.717747808841949
"2905","Conservative","Female","Old","Moderate","White",0.999333788009494,0.765915663322184
"2906","Moderate","Female","Old","Low","White",0.999174227473209,0.731412765072117
"2907","Conservative","Male","Old","Low","White",0.995304528427454,0.712080717396326
"2908","Conservative","Male","Middle-aged","Low","White",0.933426150548097,0.632749515639017
"2909","Moderate","Male","Old","Low","Hispanic",0.989802342175969,0.649479117484935
"2910","Conservative","Male","Old","Low","White",0.992109403868228,0.697621173417969
"2911","Moderate","Male","Old","Low","White",0.995314447142904,0.673163104780518
"2912","Conservative","Female","Old","Low","White",0.998605678406032,0.75311055665928
"2913","Conservative","Female","Old","Low","White",0.99886826087423,0.758244241872639
"2914","Very conservative","Female","Old","Low","White",0.996430337227801,0.763709987053281
"2915","Moderate","Male","Old","Moderate","White",0.99427823467148,0.660947108070165
"2916","Conservative","Male","Middle-aged","Low","White",0.911102946764944,0.623004666560769
"2917","Moderate","Male","Middle-aged","Low","White",0.966878124578852,0.6126268303848
"2918","Moderate","Male","Old","Low","Other",0.998367909749733,0.703270281316042
"2919","Conservative","Male","Middle-aged","Low","White",0.945291042051011,0.639186875982328
"2920","Moderate","Female","Old","Low","White",0.998285916518278,0.711869375786565
"2921","Conservative","Female","Old","Low","White",0.99950897727263,0.778043738576181
"2922","Moderate","Male","Old","Low","White",0.997739212436554,0.694204095002826
"2923","Very conservative","Male","Old","Low","Hispanic",0.991674017541545,0.733123075667822
"2924","Liberal","Male","Middle-aged","High","White",0.993029193952415,0.605760069945072
"2925","Conservative","Male","Young","High","White",0.848729589807444,0.583533321124174
"2926","Conservative","Male","Middle-aged","High","White",0.980357139608269,0.658465336008244
"2927","Moderate","Female","Middle-aged","Moderate","Hispanic",0.993755098340593,0.668628057544626
"2928","Very liberal","Female","Middle-aged","High","White",0.995279337551462,0.578805701154242
"2929","Liberal","Male","Middle-aged","High","White",0.967712160033487,0.548292807799093
"2930","Very liberal","Female","Old","High","White",0.999570990074087,0.654220666963987
"2931","Very liberal","Non-binary","Middle-aged","High","White",0.998517152492294,0.630481405321839
"2932","Moderate","Female","Middle-aged","Low","White",0.974698413441202,0.632509994571324
"2933","Conservative","Male","Old","High","White",0.996645405678944,0.703832014502011
"2934","Conservative","Female","Middle-aged","Low","White",0.953575452775941,0.655333277850528
"2935","Moderate","Male","Middle-aged","High","White",0.990544065317676,0.63264882064919
"2936","Moderate","Female","Young","Moderate","Asian",0.91219350730237,0.583982502443641
"2937","Moderate","Male","Old","High","White",0.999222459202982,0.706256510703985
"2938","Liberal","Male","Middle-aged","High","White",0.980593168133065,0.565445070572275
"2939","Very conservative","Male","Middle-aged","Moderate","White",0.965157069739443,0.690783354360241
"2940","Moderate","Female","Old","Moderate","White",0.997560889341003,0.693177330988386
"2941","Conservative","Male","Middle-aged","Low","White",0.911102946764944,0.623004666560769
"2942","Moderate","Female","Middle-aged","Low","Hispanic",0.978292538604955,0.636996526600941
"2943","Conservative","Female","Middle-aged","High","White",0.997176608296486,0.718360207073439
"2944","Conservative","Male","Middle-aged","High","White",0.989981156110449,0.675514023967197
"2945","Moderate","Female","Middle-aged","High","White",0.996873332274431,0.676876537021026
"2946","Conservative","Female","Middle-aged","High","White",0.987829569474538,0.683283174954331
"2947","Moderate","Male","Middle-aged","High","White",0.986372841923368,0.62446359124936
"2948","Very liberal","Female","Old","High","White",0.999276952911506,0.638331201154799
"2949","Liberal","Male","Old","High","Hispanic",0.996064412285141,0.623513587600268
"2950","Moderate","Female","Middle-aged","High","Hispanic",0.99759069633931,0.684106699725745
"2951","Moderate","Female","Middle-aged","Moderate","White",0.995894816489389,0.678197469417697
"2952","Moderate","Female","Old","Low","White",0.999083386295044,0.728672755599165
"2953","Very liberal","Female","Middle-aged","High","White",0.994720005815131,0.582044515140516
"2954","Moderate","Male","Old","Low","Hispanic",0.990804517261281,0.652637626563538
"2955","Liberal","Male","Old","Moderate","White",0.998093752000787,0.649516429388048
"2956","Very liberal","Male","Middle-aged","High","White",0.9922838686018,0.55789824041061
"2957","Very liberal","Female","Middle-aged","High","White",0.998135904137109,0.615431802643153
"2958","Very conservative","Male","Middle-aged","High","White",0.9758532636427,0.692459123763382
"2959","Moderate","Male","Old","Moderate","White",0.988734985805457,0.643536936734822
"2960","Conservative","Male","Middle-aged","Moderate","White",0.978068698439105,0.66144988736645
"2961","Very liberal","Female","Middle-aged","High","White",0.997472062782476,0.598997845218764
"2962","Moderate","Male","Old","High","White",0.997775373859663,0.68253432140687
"2963","Liberal","Female","Young","Moderate","White",0.967840574574606,0.570637767932754
"2964","Moderate","Female","Middle-aged","High","White",0.997938970896153,0.688918234058991
"2965","Moderate","Female","Old","Low","White",0.994611721579315,0.679515558588957
"2966","Very conservative","Male","Middle-aged","High","White",0.98631560827892,0.705682644758612
"2967","Liberal","Female","Middle-aged","Moderate","Hispanic",0.995685680845675,0.635077352507247
"2968","Conservative","Male","Middle-aged","Moderate","Black",0.980703372470604,0.665163294625783
"2969","Conservative","Male","Middle-aged","High","White",0.951204162067026,0.629794379031965
"2970","Moderate","Female","Middle-aged","High","White",0.994986306471446,0.666076298937482
"2971","Very liberal","Male","Middle-aged","High","White",0.970652068089037,0.512971138957877
"2972","Conservative","Male","Old","High","White",0.994914347951909,0.692109610848747
"2973","Very liberal","Female","Middle-aged","High","Hispanic",0.998575548521842,0.616863276629867
"2974","Moderate","Female","Middle-aged","High","Black",0.993641529839294,0.661964184584447
"2975","Conservative","Male","Old","Moderate","White",0.990371251352699,0.685892774496794
"2976","Moderate","Male","Middle-aged","Moderate","White",0.9636488491445,0.602827861290225
"2977","Moderate","Female","Young","High","Black",0.963589486686742,0.607235596868415
"2978","Very liberal","Female","Middle-aged","High","White",0.99794769210527,0.605658115302106
"2979","Moderate","Female","Middle-aged","Moderate","White",0.992344492543945,0.659727880778937
"2980","Moderate","Male","Middle-aged","High","White",0.989429629562952,0.635734169774483
"2981","Moderate","Male","Middle-aged","High","Hispanic",0.973485722575861,0.602684867048811
"2982","Moderate","Male","Old","High","White",0.992251266058682,0.645337293389269
"2983","Conservative","Male","Middle-aged","Low","White",0.93963078349035,0.635974280511715
"2984","Conservative","Female","Middle-aged","High","White",0.986507583156018,0.680266805191793
"2985","Moderate","Male","Middle-aged","Moderate","Hispanic",0.986211751251857,0.633633984459908
"2986","Conservative","Female","Middle-aged","Moderate","White",0.990562716422965,0.693654468562069
"2987","Liberal","Female","Middle-aged","High","White",0.995736564336743,0.625921758626346
"2988","Conservative","Female","Middle-aged","High","White",0.994686424101422,0.70684835143018
"2989","Moderate","Male","Middle-aged","Low","White",0.975570990718548,0.622477379317202
"2990","Conservative","Male","Old","Moderate","White",0.987583348965023,0.675381682031258
"2991","Very conservative","Male","Middle-aged","Moderate","White",0.897744038849555,0.657201982659342
"2992","Liberal","Female","Middle-aged","High","White",0.997943336113925,0.648415610813028
"2993","Conservative","Male","Middle-aged","High","White",0.985565239465384,0.667782356504751
"2994","Very conservative","Male","Young","High","White",0.884517173615358,0.636912654605494
"2995","Liberal","Male","Middle-aged","High","White",0.973639114131565,0.555169830478001
"2996","Moderate","Male","Old","High","White",0.995426150291771,0.654961149658321
"2997","Moderate","Male","Old","High","White",0.998545809149019,0.688658045069631
"2998","Moderate","Male","Middle-aged","High","White",0.980398011341912,0.616206621297854
"2999","Moderate","Male","Old","High","White",0.996983528566331,0.667418268573169
"3000","Conservative","Male","Middle-aged","Moderate","White",0.965228447134204,0.650400337783541
"3001","Moderate","Male","Middle-aged","High","Hispanic",0.981380696701397,0.617494422213483
"3002","Moderate","Male","Middle-aged","Moderate","White",0.971878202413514,0.60788210266658
"3003","Conservative","Female","Old","Low","White",0.995613892217053,0.723589527392684
"3004","Liberal","Female","Middle-aged","High","White",0.998900014291063,0.667189465675756
"3005","Very liberal","Female","Middle-aged","Moderate","White",0.997571206501982,0.610412506879663
"3006","Moderate","Male","Middle-aged","High","White",0.987108842522524,0.622902892031117
"3007","Very conservative","Male","Old","High","White",0.990427879571065,0.718446568925894
"3008","Very conservative","Male","Old","Moderate","White",0.990874100378643,0.722585284613895
"3009","Conservative","Male","Middle-aged","Moderate","White",0.93392651958697,0.62640574798073
"3010","Liberal","Male","Middle-aged","Moderate","White",0.983940854695114,0.585526402345445
"3011","Conservative","Male","Middle-aged","High","White",0.992296923606818,0.680134091483408
"3012","Conservative","Female","Middle-aged","Moderate","Hispanic",0.992299084955289,0.702068001488372
"3013","Moderate","Male","Middle-aged","Low","White",0.975570990718548,0.622477379317202
"3014","Moderate","Non-binary","Middle-aged","High","White",0.99932189548808,0.729270391012683
"3015","Moderate","Female","Middle-aged","High","Black",0.98388041550965,0.633423429414724
"3016","Liberal","Female","Middle-aged","High","White",0.990142980339187,0.606049906116233
"3017","Conservative","Male","Middle-aged","High","White",0.973320810537353,0.649024352865483
"3018","Liberal","Male","Middle-aged","Low","White",0.959576769885524,0.561579929951224
"3019","Moderate","Male","Old","High","Hispanic",0.997675668798639,0.674758375836588
"3020","Very conservative","Male","Middle-aged","Moderate","Hispanic",0.979122288666458,0.70228352566568
"3021","Moderate","Female","Middle-aged","High","White",0.996118560510971,0.676744484865713
"3022","Conservative","Male","Old","High","White",0.990448000857407,0.680002741236684
"3023","Moderate","Female","Middle-aged","Moderate","White",0.985767589177687,0.640759750700821
"3024","Very liberal","Female","Middle-aged","High","White",0.997194496475035,0.595653779741688
"3025","Very liberal","Male","Middle-aged","High","White",0.977333289961693,0.51825505724627
"3026","Conservative","Female","Old","Moderate","White",0.999679221893081,0.782911116179573
"3027","Liberal","Male","Old","Moderate","White",0.99788430208859,0.646344918784682
"3028","Liberal","Female","Middle-aged","Moderate","Hispanic",0.990566587669551,0.613817927384495
"3029","Liberal","Female","Old","Low","White",0.997661519498843,0.663691044750761
"3030","Conservative","Female","Old","Low","White",0.997651585071187,0.739959083054717
"3031","Very conservative","Male","Old","Moderate","White",0.995550900780664,0.746843181621058
"3032","Conservative","Female","Old","Moderate","White",0.999217715513917,0.764612702075547
"3033","Conservative","Male","Old","Low","White",0.988065680113364,0.685762696434757
"3034","Moderate","Male","Old","Low","White",0.993601049023817,0.663921041252266
"3035","Moderate","Female","Old","High","Asian",0.998618735947338,0.702956307999409
"3036","Very conservative","Male","Old","Low","White",0.968256775037243,0.699494042878021
"3037","Moderate","Male","Old","Low","White",0.995777231021413,0.676214593295716
"3038","Conservative","Male","Middle-aged","Moderate","Hispanic",0.986928957869523,0.673525409305809
"3039","Moderate","Female","Middle-aged","High","White",0.997938970896153,0.688918234058991
"3040","Conservative","Male","Young","Low","White",0.703656092027112,0.576318337488187
"3041","Liberal","Male","Old","Low","White",0.996577898593265,0.641355210590507
"3042","Conservative","Male","Middle-aged","Moderate","White",0.977010870396258,0.656832258121071
"3043","Conservative","Male","Middle-aged","Low","Hispanic",0.968451974796864,0.656289213683142
"3044","Conservative","Male","Old","Moderate","White",0.992943325627113,0.694808368614922
"3045","Conservative","Female","Old","Moderate","White",0.997414599494066,0.731971900100908
"3046","Moderate","Male","Old","Low","Hispanic",0.996388176688456,0.680437130173751
"3047","Moderate","Male","Old","Moderate","White",0.999422260224884,0.725793864812109
"3048","Very liberal","Female","Middle-aged","Moderate","White",0.987809036312079,0.561474821031938
"3049","Liberal","Male","Middle-aged","Low","Hispanic",0.852847827961149,0.514591355733581
"3050","Conservative","Female","Old","Moderate","White",0.999643914094743,0.780538834443119
"3051","Very conservative","Male","Old","Low","White",0.997203577730044,0.760971169907284
"3052","Conservative","Male","Middle-aged","Moderate","White",0.978068698439105,0.66144988736645
"3053","Moderate","Male","Young","High","Hispanic",0.890182177319584,0.55019744873637
"3054","Very liberal","Male","Middle-aged","Moderate","Hispanic",0.97460691666462,0.524592789364895
"3055","Moderate","Female","Old","Moderate","White",0.998551776249948,0.707760357683451
"3056","Conservative","Female","Old","Low","White",0.999641026194835,0.785162993509122
"3057","Moderate","Male","Middle-aged","Moderate","White",0.986263802971121,0.630820901181231
"3058","Conservative","Female","Old","Low","White",0.996790067900869,0.731853444193793
"3059","Conservative","Female","Middle-aged","Moderate","White",0.965902657111363,0.658602527358987
"3060","Very liberal","Male","Middle-aged","Moderate","White",0.951124894188336,0.502395781664767
"3061","Conservative","Male","Old","Low","White",0.990293891215464,0.691723542271928
"3062","Conservative","Male","Old","Moderate","White",0.979078893595902,0.666036974163312
"3063","Moderate","Female","Middle-aged","Low","White",0.992643252369631,0.670365163864613
"3064","Moderate","Male","Middle-aged","Low","Hispanic",0.974299990672027,0.620488577326504
"3065","Conservative","Female","Old","Low","White",0.996790067900869,0.731853444193793
"3066","Very liberal","Male","Old","Low","White",0.989304323519146,0.561027264761165
"3067","Liberal","Female","Old","Moderate","White",0.999680581617115,0.71437798455314
"3068","Moderate","Female","Old","Low","White",0.998455668926898,0.714712638610438
"3069","Very liberal","Female","Old","Moderate","White",0.999755487186315,0.680248643344535
"3070","Moderate","Male","Middle-aged","Low","White",0.959494277851387,0.606007693720678
"3071","Very conservative","Female","Middle-aged","Moderate","White",0.927858254035878,0.679044787961604
"3072","Moderate","Female","Middle-aged","Moderate","White",0.99270202549936,0.664326458935133
"3073","Conservative","Male","Old","Moderate","Black",0.997930177383027,0.725459209982197
"3074","Moderate","Female","Old","Moderate","Black",0.99834361251326,0.706822718432286
"3075","Conservative","Male","Middle-aged","Moderate","White",0.986234990166913,0.672326147550183
"3076","Very conservative","Female","Old","Low","White",0.997388149922775,0.771153769529011
"3077","Moderate","Male","Old","Moderate","White",0.996401951762471,0.677800679526543
"3078","Conservative","Female","Young","Low","Hispanic",0.883936441280487,0.624568223269826
"3079","Conservative","Female","Old","Low","White",0.996437886295666,0.729116265354377
"3080","Moderate","Female","Middle-aged","Moderate","Hispanic",0.97500060824338,0.622622268933786
"3081","Conservative","Female","Old","Low","White",0.997107530838335,0.734573033524638
"3082","Very conservative","Male","Old","Moderate","White",0.996583713495854,0.750822279538161
"3083","Conservative","Male","Old","Moderate","White",0.99131800728145,0.688880342803025
"3084","Conservative","Female","Old","High","White",0.999409443491542,0.758576079160385
"3085","Conservative","Male","Old","Moderate","White",0.996590939315665,0.715045752935331
"3086","Very liberal","Female","Middle-aged","Low","White",0.94903498760645,0.519916656088876
"3087","Very liberal","Female","Old","Low","White",0.997897440303,0.624971704940395
"3088","Liberal","Female","Old","Moderate","White",0.999810508674323,0.728348253143699
"3089","Conservative","Female","Old","Low","White",0.99908143857808,0.763304729576675
"3090","Conservative","Male","Old","Moderate","White",0.99131800728145,0.688880342803025
"3091","Very liberal","Male","Young","High","White",0.921452616379334,0.471446774627378
"3092","Moderate","Male","Middle-aged","Low","White",0.975570990718548,0.622477379317202
"3093","Moderate","Female","Old","Moderate","White",0.99767537311647,0.69753111302876
"3094","Conservative","Male","Middle-aged","Moderate","White",0.981263944299818,0.663072262749465
"3095","Conservative","Male","Old","Moderate","White",0.985449833731865,0.673789418876836
"3096","Moderate","Male","Middle-aged","Moderate","White",0.948233570781215,0.594404160911543
"3097","Moderate","Female","Middle-aged","Moderate","White",0.990042882147404,0.654962595973956
"3098","Liberal","Female","Old","Moderate","White",0.999712254683485,0.717206326507447
"3099","Conservative","Male","Old","Low","White",0.992109403868228,0.697621173417969
"3100","Conservative","Male","Old","Moderate","Hispanic",0.991354468841167,0.685633990206087
"3101","Conservative","Male","Old","Moderate","White",0.989322365402423,0.682889723769931
"3102","Very liberal","Male","Young","Moderate","White",0.8725616063707,0.467683164450518
"3103","Very conservative","Male","Old","Moderate","White",0.99677003247227,0.749576125380669
"3104","Conservative","Female","Old","Low","White",0.99400933515702,0.71517004774733
"3105","Liberal","Non-binary","Middle-aged","Moderate","White",0.998841194768118,0.688438405830286
"3106","Very conservative","Female","Middle-aged","Moderate","White",0.992671176722081,0.740506738773854
"3107","Moderate","Female","Young","High","Asian",0.940845584942585,0.590867709945679
"3108","Conservative","Female","Old","Moderate","White",0.999711029748753,0.785264809342067
"3109","Conservative","Male","Old","Low","White",0.975520305563649,0.664421649596249
"3110","Very conservative","Male","Old","Moderate","White",0.98015965731722,0.704048134053362
"3111","Moderate","Male","Old","Moderate","Hispanic",0.997501507973416,0.688011881059378
"3112","Liberal","Female","Middle-aged","High","White",0.983493828151079,0.589336358791219
"3113","Moderate","Female","Old","Low","White",0.997656557536953,0.703239312092901
"3114","Moderate","Male","Old","Moderate","Black",0.99840207330354,0.697849726489491
"3115","Moderate","Female","Old","Low","White",0.999641787788054,0.752693007014915
"3116","Moderate","Male","Middle-aged","Moderate","Black",0.984317139295694,0.629765537490983
"3117","Conservative","Female","Old","Low","White",0.99908143857808,0.763304729576675
"3118","Moderate","Male","Old","Low","White",0.978956551818793,0.630539670368326
"3119","Moderate","Male","Middle-aged","Moderate","White",0.948628772253346,0.587829490025316
"3120","Conservative","Male","Old","Moderate","Hispanic",0.982062217116575,0.67032753060927
"3121","Conservative","Male","Old","Low","White",0.98374486626268,0.676705806643946
"3122","Moderate","Female","Old","Moderate","White",0.997136814013131,0.691632501776562
"3123","Moderate","Female","Old","Moderate","Black",0.999281136612587,0.729330249169821
"3124","Moderate","Female","Middle-aged","Moderate","White",0.991904961864417,0.661219062667655
"3125","Conservative","Male","Old","Low","White",0.985333519061401,0.679739955107429
"3126","Liberal","Male","Old","Low","White",0.988115682445899,0.602145751567942
"3127","Very liberal","Female","Old","Low","White",0.998751774710597,0.641118118795004
"3128","Moderate","Male","Old","Low","White",0.997490905248854,0.691244735908629
"3129","Conservative","Female","Old","Moderate","White",0.998753900338533,0.75062941661814
"3130","Moderate","Male","Old","Low","White",0.982024820608662,0.632227812210776
"3131","Conservative","Male","Old","Moderate","White",0.994266135063515,0.700672521718675
"3132","Very conservative","Male","Old","Low","White",0.98194965958977,0.712540649137562
"3133","Conservative","Female","Old","Low","White",0.998743803389654,0.755686523821713
"3134","Liberal","Female","Old","Moderate","Hispanic",0.999432882689143,0.698206753779636
"3135","Conservative","Female","Old","Moderate","White",0.999179126885353,0.760893510687264
"3136","Liberal","Male","Young","High","White",0.894605397567441,0.513531844777699
"3137","Conservative","Male","Old","High","White",0.998458500275034,0.727799644405289
"3138","Liberal","Male","Middle-aged","High","Black",0.95259896328593,0.54192378626504
"3139","Very liberal","Male","Old","High","White",0.99921947698254,0.631464504337498
"3140","Conservative","Female","Old","High","Hispanic",0.998697994425767,0.743895537404471
"3141","Moderate","Female","Old","Low","White",0.997113651935981,0.697403728335033
"3142","Moderate","Female","Young","High","White",0.969483803705412,0.61320126101666
"3143","Conservative","Female","Old","Moderate","White",0.997670440481577,0.734690723559259
"3144","Moderate","Male","Middle-aged","Moderate","White",0.970298796649304,0.609465992720229
"3145","Liberal","Male","Middle-aged","High","Asian",0.937043476744485,0.531892318028649
"3146","Moderate","Male","Young","High","White",0.872987008745801,0.5521395416065
"3147","Moderate","Male","Middle-aged","High","Hispanic",0.951498971412013,0.582548992719017
"3148","Liberal","Male","Middle-aged","High","White",0.960506649910533,0.541397292003422
"3149","Very conservative","Female","Middle-aged","High","Black",0.993614626832878,0.738469521305704
"3150","Moderate","Male","Middle-aged","High","Black",0.978836505765278,0.613559492068162
"3151","Very liberal","Female","Young","Moderate","White",0.879982800424295,0.481852574936271
"3152","Liberal","Male","Old","Moderate","Hispanic",0.997876190074214,0.649105510753118
"3153","Moderate","Female","Old","High","White",0.999105319047967,0.712240710395668
"3154","Moderate","Female","Middle-aged","High","White",0.997159790750997,0.685800794208023
"3155","Conservative","Female","Old","Low","White",0.99886826087423,0.758244241872639
"3156","Liberal","Female","Middle-aged","High","White",0.994129653656352,0.622518926292183
"3157","Conservative","Female","Old","Low","White",0.99460032335409,0.717993642592743
"3158","Conservative","Female","Old","Low","White",0.997884024655905,0.742625374366901
"3159","Moderate","Female","Old","Moderate","White",0.99943385130883,0.73295346840717
"3160","Conservative","Male","Middle-aged","High","White",0.967324691179658,0.642664385463558
"3161","Very liberal","Male","Middle-aged","High","White",0.973693589254532,0.509648002300223
"3162","Liberal","Male","Old","Low","White",0.989281819147275,0.605471688156575
"3163","Very liberal","Male","Old","High","Hispanic",0.999681299940822,0.652030339428102
"3164","Liberal","Female","Middle-aged","High","White",0.997466699838014,0.642050696259754
"3165","Very conservative","Male","Middle-aged","High","White",0.95147985305418,0.665325282475491
"3166","Conservative","Female","Old","Moderate","White",0.998296077403037,0.742740744413268
"3167","Conservative","Male","Middle-aged","Moderate","White",0.971820076799353,0.65053759446499
"3168","Moderate","Female","Middle-aged","High","White",0.9952210537279,0.670631915035175
"3169","Moderate","Male","Middle-aged","Low","White",0.975570990718548,0.622477379317202
"3170","Liberal","Female","Old","Low","White",0.999331232499567,0.699858407232803
"3171","Very conservative","Male","Middle-aged","Moderate","White",0.902795135484041,0.655702325992804
"3172","Moderate","Male","Middle-aged","High","Hispanic",0.987759301455817,0.624181927548132
"3173","Conservative","Male","Middle-aged","Low","White",0.963289677804292,0.651910828596246
"3174","Moderate","Male","Middle-aged","Moderate","White",0.980242121873614,0.622619237896241
