"","Political identification","Gender","Age","Education","Race","pai (x-coord)","psi (y-coord)"
"2310","Moderate","Male","Middle-aged","Moderate","White",0.907143595962967,0.768895130336242
"2311","Liberal","Female","Old","Moderate","White",0.992122843927505,0.816527979440163
"2312","Very conservative","Female","Old","Moderate","White",0.977193441951667,0.806312476740052
"2313","Liberal","Female","Old","Moderate","Black",0.992962752222814,0.82459630594715
"2314","Conservative","Male","Old","Moderate","White",0.961817271268766,0.776910028414491
"2315","Moderate","Male","Old","Low","Black",0.930079104345703,0.803973916967975
"2316","Liberal","Female","Old","Moderate","White",0.995654241767076,0.816342546880695
"2317","Moderate","Male","Old","Moderate","White",0.963535055631315,0.782014152968669
"2318","Moderate","Female","Old","Moderate","Hispanic",0.987439607160276,0.827810165182235
"2319","Conservative","Female","Old","Moderate","White",0.988526116388192,0.811325726271986
"2320","Moderate","Male","Old","High","White",0.977245876423267,0.763970666138873
"2321","Liberal","Female","Old","Moderate","Black",0.993658095112355,0.825740702603043
"2322","Conservative","Male","Old","Moderate","White",0.925764911643418,0.775747442333453
"2323","Moderate","Male","Old","High","White",0.989725755902598,0.766598169044392
"2324","Liberal","Female","Old","Moderate","White",0.993741998940466,0.812143335962303
"2325","Moderate","Male","Old","Moderate","White",0.974440153984966,0.786709974741918
"2326","Liberal","Female","Middle-aged","Moderate","White",0.980458861919839,0.798466758684504
"2327","Very conservative","Male","Old","Low","White",0.913442832379005,0.792817712044374
"2328","Moderate","Female","Old","Moderate","White",0.988126253616474,0.807763293040088
"2329","Liberal","Female","Middle-aged","Moderate","White",0.983252316218872,0.800374702610282
"2330","Moderate","Male","Old","Moderate","White",0.976234556267227,0.779766556885469
"2331","Very conservative","Male","Old","Moderate","White",0.922411133853027,0.770539638359499
"2332","Very conservative","Male","Middle-aged","Moderate","White",0.819159635206433,0.765815856372992
"2333","Conservative","Female","Old","High","White",0.99171319124612,0.793127150667331
"2334","Moderate","Male","Middle-aged","Moderate","Black",0.929567046944,0.788785397374563
"2335","Moderate","Male","Old","Low","White",0.945994604126661,0.792393195523926
"2336","Moderate","Female","Middle-aged","Moderate","White",0.982058399326493,0.802787971995944
"2337","Conservative","Male","Old","Moderate","White",0.961817271268766,0.776910028414491
"2338","Conservative","Male","Old","Moderate","White",0.944674024373969,0.779860204503364
"2339","Conservative","Male","Old","Moderate","Black",0.943969337572674,0.795205038393786
"2340","Very liberal","Non-binary","Old","Moderate","White",0.999057200902174,0.840034540925834
"2341","Moderate","Female","Old","Moderate","White",0.988725238016636,0.808378435367441
"2342","Moderate","Male","Middle-aged","Moderate","Hispanic",0.868282529179309,0.795401337831083
"2343","Conservative","Female","Old","Moderate","White",0.986196404142449,0.801852933297062
"2344","Liberal","Male","Middle-aged","High","White",0.953570272991954,0.758554724577813
"2345","Conservative","Male","Old","Moderate","White",0.935865564288458,0.777810620995417
"2346","Very liberal","Male","Middle-aged","Moderate","White",0.973241485078938,0.771028606596983
"2347","Conservative","Male","Old","Moderate","White",0.929284647850302,0.776436678441729
"2348","Conservative","Male","Middle-aged","Moderate","Asian",0.872941418703699,0.791671933389189
"2349","Conservative","Female","Old","Moderate","Hispanic",0.97813815408219,0.83125241798921
"2350","Moderate","Female","Old","Moderate","White",0.986540004676619,0.813433373450697
"2351","Moderate","Male","Young","High","White",0.858158441895065,0.745107535016722
"2352","Conservative","Female","Old","Low","White",0.976588156557725,0.817099532080051
"2353","Liberal","Female","Young","High","White",0.980155882360263,0.766623002973179
"2354","Liberal","Male","Middle-aged","Moderate","White",0.910455996060923,0.757326362204547
"2355","Liberal","Male","Middle-aged","Low","White",0.890448060043654,0.779159955452435
"2356","Liberal","Male","Young","High","White",0.927108921092394,0.734070902722174
"2357","Liberal","Female","Middle-aged","High","White",0.981698140467185,0.77593615347897
"2358","Liberal","Female","Middle-aged","Moderate","White",0.978347855826117,0.797187241080083
"2359","Conservative","Female","Middle-aged","Low","White",0.925967571920285,0.803070055730892
"2360","Liberal","Male","Middle-aged","High","White",0.950830242833676,0.740218842322432
"2361","Conservative","Male","Middle-aged","Low","White",0.892090897385424,0.786343342972506
"2362","Liberal","Female","Middle-aged","Low","White",0.961590667698148,0.812104519952941
"2363","Very liberal","Male","Middle-aged","Low","White",0.92270049221102,0.78064039723589
"2364","Moderate","Male","Middle-aged","High","White",0.910187029271194,0.734709610903326
"2365","Very liberal","Male","Middle-aged","High","White",0.95657609726517,0.755764851456517
"2366","Liberal","Female","Young","High","White",0.978012879735186,0.765200763661903
"2367","Very liberal","Female","Young","High","White",0.983773137960383,0.773981689424551
"2368","Conservative","Female","Young","High","White",0.94117079435975,0.775220293801222
"2369","Very conservative","Male","Middle-aged","Moderate","White",0.848146906986453,0.768649143937865
"2370","Moderate","Female","Middle-aged","Moderate","White",0.976812552564903,0.799629397040203
"2371","Very conservative","Male","Middle-aged","Low","White",0.740235071683598,0.776057414337447
"2372","Conservative","Male","Middle-aged","Moderate","White",0.856953928326391,0.76593992023218
"2373","Moderate","Male","Middle-aged","Low","White",0.916202320652052,0.78645956432427
"2374","Liberal","Female","Middle-aged","Moderate","White",0.988920942750915,0.805396147736202
"2375","Liberal","Female","Middle-aged","Moderate","Black",0.974425467472332,0.809790010808452
"2376","Very liberal","Male","Middle-aged","Moderate","White",0.966496983563634,0.776108331363737
"2377","Very liberal","Male","Middle-aged","Moderate","White",0.952368589244141,0.77124697060776
"2378","Conservative","Male","Middle-aged","Low","White",0.876009479812518,0.784337427822018
"2379","Liberal","Male","Middle-aged","Moderate","White",0.931576922007312,0.76972183409293
"2380","Moderate","Female","Middle-aged","Moderate","White",0.970079631695895,0.796433061807718
"2381","Liberal","Female","Middle-aged","Moderate","White",0.983252316218872,0.800374702610282
"2382","Liberal","Male","Young","High","Black",0.89963966035415,0.755503514682935
"2383","Conservative","Male","Young","High","Black",0.784113132043114,0.741574657664184
"2384","Liberal","Female","Young","High","Black",0.966771640438182,0.791685506595235
"2385","Conservative","Male","Middle-aged","High","Black",0.814121139340252,0.753041642667657
"2386","Very conservative","Male","Middle-aged","Moderate","Hispanic",0.685852700550302,0.796022263241879
"2387","Conservative","Female","Middle-aged","Moderate","Hispanic",0.937094999251208,0.819244487449376
"2388","Moderate","Male","Middle-aged","Moderate","White",0.882612051242761,0.765352387938137
"2389","Liberal","Female","Middle-aged","Moderate","Asian",0.974257933379067,0.816755087252151
"2390","Conservative","Male","Old","Moderate","Hispanic",0.907803167172553,0.803555530476587
"2391","Moderate","Female","Old","Moderate","Black",0.990986979129949,0.831450851655
"2392","Very conservative","Male","Old","Moderate","Hispanic",0.901767951021606,0.805939670236507
"2393","Moderate","Female","Young","Moderate","Hispanic",0.913115608833011,0.812194577689232
"2394","Moderate","Male","Young","High","Black",0.816785976339281,0.749465039932461
"2395","Conservative","Male","Middle-aged","Moderate","Hispanic",0.711616304808923,0.794196535684221
"2396","Moderate","Male","Young","Moderate","White",0.831801569802627,0.759606085120421
"2397","Conservative","Male","Middle-aged","Moderate","Black",0.81979653384823,0.778583931007771
"2398","Very liberal","Female","Young","High","White",0.985680726946497,0.767455376364481
"2399","Liberal","Female","Young","Low","Black",0.940353780601257,0.813803853256161
"2400","Moderate","Female","Young","High","White",0.952559229855024,0.774649203045567
"2401","Moderate","Non-binary","Middle-aged","High","White",0.993690863281469,0.804618060682952
"2402","Moderate","Female","Middle-aged","Low","White",0.959785110362794,0.807531552898746
"2403","Liberal","Male","Young","Moderate","Hispanic",0.830524914473927,0.788325123174236
"2404","Very liberal","Male","Middle-aged","Moderate","White",0.957809688748494,0.764665702089677
"2405","Conservative","Male","Middle-aged","Moderate","Black",0.768659173264652,0.774454220847465
"2406","Moderate","Female","Young","High","White",0.957074217310806,0.776030962037413
"2407","Conservative","Non-binary","Middle-aged","Moderate","White",0.985394769152903,0.812264154038472
"2408","Very conservative","Male","Middle-aged","Low","White",0.84232350279089,0.784220368371265
"2409","Conservative","Male","Middle-aged","Low","White",0.753481569785491,0.773409370509459
"2410","Conservative","Male","Middle-aged","Moderate","White",0.853223336199719,0.757071952539141
"2411","Liberal","Male","Young","Moderate","Hispanic",0.798971084567785,0.785665609366125
"2412","Moderate","Male","Old","Moderate","Hispanic",0.975069186484875,0.816475794851196
"2413","Conservative","Male","Middle-aged","Low","White",0.807132092377887,0.777552716693248
"2414","Liberal","Male","Young","Moderate","Hispanic",0.810690912560116,0.778697757074307
"2415","Conservative","Female","Middle-aged","High","Black",0.943291561870554,0.791457198784398
"2416","Conservative","Male","Middle-aged","Moderate","Hispanic",0.746988490954358,0.788755740517188
"2417","Very liberal","Female","Young","High","White",0.980646893498486,0.779696723250735
"2418","Moderate","Female","Middle-aged","Moderate","Hispanic",0.946645890916344,0.818169783640876
"2419","Conservative","Male","Young","Moderate","White",0.752021040293612,0.7565696991587
"2420","Very liberal","Male","Young","High","White",0.938530099777281,0.750603715247604
"2421","Very conservative","Male","Young","Low","White",0.590587282646325,0.766969001534458
"2422","Moderate","Female","Middle-aged","Low","Hispanic",0.958737629850943,0.834453859519633
"2423","Moderate","Female","Old","High","Black",0.987874326403143,0.807458648367571
"2424","Moderate","Male","Middle-aged","High","White",0.896489516338857,0.73238391192318
"2425","Moderate","Female","Middle-aged","High","Black",0.98953801633019,0.794420533055457
"2426","Moderate","Male","Middle-aged","High","Black",0.928532521104808,0.755879607745685
"2427","Very conservative","Female","Middle-aged","Low","Hispanic",0.933325366604182,0.834810299595021
"2428","Liberal","Male","Middle-aged","Moderate","White",0.899548378299126,0.764049546803656
"2429","Liberal","Male","Middle-aged","High","White",0.950830242833676,0.740218842322432
"2430","Liberal","Male","Young","High","Asian",0.857866532167302,0.766947642910593
"2431","Liberal","Female","Middle-aged","High","White",0.982991897009613,0.768745103598288
"2432","Liberal","Male","Middle-aged","High","White",0.948323266924463,0.739455416653768
"2433","Very liberal","Male","Middle-aged","Low","White",0.939429346350816,0.784017456710356
"2434","Moderate","Male","Old","Low","Black",0.957368505788978,0.810149534113737
"2435","Very conservative","Male","Middle-aged","High","White",0.831977500254525,0.732112603079466
"2436","Very liberal","Female","Middle-aged","High","White",0.989501200905286,0.771675453810001
"2437","Very liberal","Female","Middle-aged","High","White",0.988942979394247,0.770975868786141
"2438","Liberal","Female","Middle-aged","High","White",0.986566712761722,0.780046436017359
"2439","Moderate","Female","Young","High","White",0.965648197789258,0.770949999949742
"2440","Very liberal","Male","Middle-aged","High","Hispanic",0.924961201555583,0.772868627658624
"2441","Liberal","Male","Old","Low","Black",0.969037220482652,0.81086496421937
"2442","Moderate","Female","Middle-aged","High","White",0.97980850948363,0.77002982123483
"2443","Moderate","Female","Young","High","White",0.968039585796972,0.763647669562474
"2444","Moderate","Female","Middle-aged","High","White",0.980818946736384,0.770731436726613
"2445","Liberal","Female","Middle-aged","High","White",0.982991897009613,0.768745103598288
"2446","Liberal","Male","Middle-aged","Moderate","White",0.911093704874153,0.77412931709222
"2447","Very liberal","Female","Young","High","White",0.981616162917467,0.780377257731763
"2448","Conservative","Female","Young","Moderate","White",0.921732283234103,0.78716624550546
"2449","Moderate","Male","Middle-aged","High","White",0.910826465982644,0.752566927207913
"2450","Very conservative","Male","Middle-aged","High","White",0.800629198235796,0.728989625829127
"2451","Moderate","Female","Middle-aged","Low","White",0.975782450353564,0.8136210726895
"2452","Conservative","Male","Middle-aged","Moderate","White",0.891333141912747,0.770179263679529
"2453","Conservative","Male","Middle-aged","Moderate","White",0.896302540833868,0.77088055889901
"2454","Liberal","Male","Middle-aged","Moderate","White",0.928162459901759,0.769018054914805
"2455","Conservative","Male","Middle-aged","Moderate","White",0.888382366551452,0.761421884322181
"2456","Very liberal","Non-binary","Middle-aged","Low","White",0.996544533986376,0.839299752052083
"2457","Conservative","Male","Middle-aged","Moderate","Black",0.855303087714797,0.781983808138364
"2458","Liberal","Female","Young","High","Black",0.96974727402455,0.777187045715012
"2459","Moderate","Female","Old","Moderate","Black",0.993545523107577,0.828477610037302
"2460","Conservative","Female","Middle-aged","Moderate","Black",0.965874526264071,0.812615286463021
"2461","Moderate","Female","Old","Moderate","Hispanic",0.987160497674184,0.834111733769441
"2462","Conservative","Female","Middle-aged","Moderate","Hispanic",0.941785122961181,0.826931787347287
"2463","Liberal","Male","Old","High","Black",0.983709876360595,0.773135903177269
"2464","Moderate","Female","Old","Moderate","Black",0.993686720410099,0.822007689541766
"2465","Liberal","Female","Old","Moderate","Black",0.992749211110006,0.817420939415109
"2466","Conservative","Male","Old","Moderate","Hispanic",0.921757529165834,0.798299320234565
"2467","Very conservative","Female","Middle-aged","High","Black",0.941908944166534,0.778883470371226
"2468","Liberal","Female","Old","Low","Black",0.993017376103872,0.83773938791987
"2469","Moderate","Female","Middle-aged","Low","Hispanic",0.952054598967282,0.832803590150085
"2470","Moderate","Male","Middle-aged","Moderate","Hispanic",0.89260156545779,0.79064126035586
"2471","Moderate","Male","Old","Moderate","Hispanic",0.952928300289587,0.801583724324943
"2472","Conservative","Female","Old","Moderate","Hispanic",0.983938242539674,0.834564314831928
"2473","Very liberal","Female","Young","High","Black",0.978272695086619,0.793754350585493
"2474","Very conservative","Male","Middle-aged","High","Hispanic",0.879939133121734,0.772164828471984
"2475","Liberal","Male","Old","High","Hispanic",0.981844842246544,0.802756021179972
"2476","Very liberal","Female","Old","High","Hispanic",0.996220443548178,0.828395615592729
"2477","Liberal","Female","Old","Moderate","Black",0.993658095112355,0.825740702603043
"2478","Conservative","Female","Middle-aged","Moderate","Black",0.959442123857401,0.817583678349423
"2479","Very liberal","Female","Old","Moderate","Hispanic",0.995023816790715,0.844622704442425
"2480","Very liberal","Male","Middle-aged","High","Black",0.960215696767406,0.773690816676124
"2481","Moderate","Female","Middle-aged","High","Hispanic",0.979430012770439,0.815425471873994
"2482","Very conservative","Male","Old","Low","Hispanic",0.858868058126272,0.815448377904934
"2483","Liberal","Male","Old","High","Black",0.98014302939679,0.78649699596466
"2484","Very liberal","Male","Middle-aged","High","Hispanic",0.963561861371428,0.790665509125195
"2485","Conservative","Female","Old","Moderate","Black",0.987105814900007,0.823821137933881
"2486","Conservative","Male","Old","Moderate","Hispanic",0.916202927177521,0.804804708880781
"2487","Moderate","Male","Middle-aged","High","Hispanic",0.934361322493766,0.773799671184517
"2488","Moderate","Female","Middle-aged","High","Black",0.985840705197304,0.805601965528302
"2489","Very liberal","Female","Middle-aged","High","Hispanic",0.98750527027071,0.815036471477908
"2490","Very liberal","Female","Old","High","Black",0.99799147738063,0.807905304797822
"2491","Conservative","Male","Middle-aged","Low","Black",0.856271574399105,0.797535889917585
"2492","Very liberal","Female","Old","Low","Black",0.995924676505375,0.840509875850425
"2493","Conservative","Male","Old","Moderate","Hispanic",0.925991561413165,0.813568250073128
"2494","Moderate","Male","Middle-aged","High","Black",0.954160419895587,0.762406255855607
"2495","Liberal","Female","Old","High","Hispanic",0.994415850823139,0.81335740589503
"2496","Very liberal","Female","Young","Low","Hispanic",0.948789272975715,0.82626965164977
"2497","Moderate","Female","Middle-aged","Moderate","White",0.982958204242641,0.803415160363945
"2498","Liberal","Male","Old","High","Black",0.979989721170465,0.770341146153148
"2499","Moderate","Female","Old","Moderate","Black",0.990916617088105,0.817909115967009
"2500","Very liberal","Female","Old","Moderate","Hispanic",0.995614700013906,0.839713739140437
"2501","Moderate","Female","Old","Moderate","Hispanic",0.990089014850115,0.836837654404418
"2502","Conservative","Male","Middle-aged","High","White",0.938031922062528,0.744505679448471
"2503","Moderate","Male","Middle-aged","Moderate","Hispanic",0.913503155768248,0.801149327111122
"2504","Liberal","Female","Old","High","Black",0.996088629441652,0.810439275961225
"2505","Moderate","Female","Old","High","Hispanic",0.992294982618883,0.82649915138852
"2506","Moderate","Female","Middle-aged","Moderate","Black",0.963674048140254,0.801413966291183
"2507","Moderate","Male","Middle-aged","Moderate","Hispanic",0.846380479677063,0.800714215303482
"2508","Very liberal","Male","Middle-aged","High","Hispanic",0.966815067465256,0.776116133279115
"2509","Liberal","Female","Young","High","Hispanic",0.960836113592262,0.804546332501075
"2510","Moderate","Female","Middle-aged","Low","White",0.961758464460584,0.808147260649909
"2511","Liberal","Female","Middle-aged","Moderate","White",0.977210268818296,0.796545214776086
"2512","Moderate","Female","Young","High","White",0.96463533223923,0.76221292220795
"2513","Very conservative","Male","Young","Moderate","White",0.662120960745132,0.754243342101155
"2514","Liberal","Female","Middle-aged","High","White",0.975829981221001,0.780258650959872
"2515","Very liberal","Male","Middle-aged","Low","White",0.914891541585617,0.779278987495319
"2516","Liberal","Female","Young","High","White",0.978012879735186,0.765200763661903
"2517","Conservative","Male","Young","High","White",0.787688638593826,0.741950231502613
"2518","Moderate","Female","Middle-aged","Moderate","White",0.963362684848964,0.793848777945858
"2519","Liberal","Male","Young","Moderate","White",0.861240742232656,0.759007656192046
"2520","Very liberal","Male","Young","High","White",0.938075811644797,0.732655046331895
"2521","Moderate","Female","Young","Moderate","White",0.939668494438844,0.787282140318934
"2522","Liberal","Female","Young","High","Asian",0.954767119942751,0.795302114851373
"2523","Very conservative","Male","Middle-aged","Moderate","Asian",0.609016523494256,0.776105968161888
"2524","Liberal","Male","Middle-aged","Moderate","White",0.936183420739585,0.762392416256253
"2525","Conservative","Female","Middle-aged","Low","White",0.939107045853963,0.805567055352333
"2526","Very liberal","Male","Young","Moderate","White",0.927331257157092,0.756724075737989
"2527","Conservative","Female","Young","Moderate","White",0.930417376267413,0.78091287394505
"2528","Very conservative","Male","Old","Low","White",0.900187414733785,0.790856414627674
"2529","Conservative","Male","Old","Low","Hispanic",0.884229227577641,0.814955096778056
"2530","Conservative","Male","Old","Moderate","White",0.927807733525537,0.784128062141001
"2531","Very conservative","Male","Middle-aged","Moderate","White",0.854769449535322,0.769353710027135
"2532","Moderate","Male","Middle-aged","Low","White",0.930945706456694,0.789111870904484
"2533","Very conservative","Female","Old","Low","White",0.965991084695692,0.815807092195117
"2534","Conservative","Male","Middle-aged","Low","White",0.901767251217528,0.787673051850875
"2535","Conservative","Female","Middle-aged","Moderate","Hispanic",0.95978541528314,0.824470450484261
"2536","Conservative","Female","Old","Moderate","White",0.985890063702798,0.808885136804558
"2537","Very liberal","Male","Middle-aged","Moderate","Black",0.97423776435078,0.787485293068871
"2538","Moderate","Male","Middle-aged","Low","White",0.920136338241669,0.787124911557857
"2539","Conservative","Male","Old","Moderate","White",0.934516409386028,0.785467796595205
"2540","Conservative","Male","Middle-aged","Low","White",0.864178028034326,0.782992584576034
"2541","Moderate","Male","Old","Low","White",0.94860842761336,0.793044919869606
"2542","Moderate","Male","Old","Moderate","White",0.970857844841719,0.777029926124561
"2543","Conservative","Male","Old","Moderate","White",0.963694678759857,0.77759671575238
"2544","Conservative","Male","Middle-aged","Low","White",0.881586542905637,0.785007579646504
"2545","Very conservative","Male","Old","High","Asian",0.941810014410685,0.774552949237264
"2546","Moderate","Male","Middle-aged","Moderate","White",0.93559176287724,0.782224999447904
"2547","Conservative","Male","Old","Moderate","White",0.953682572999406,0.790109188675678
"2548","Very liberal","Male","Middle-aged","High","White",0.97617556923891,0.747154790777035
"2549","Conservative","Male","Old","Low","White",0.929798603283087,0.792279350643796
"2550","Moderate","Female","Middle-aged","Moderate","White",0.985399691810605,0.805287681124944
"2551","Conservative","Female","Old","Moderate","Black",0.983672088616214,0.814233337976109
"2552","Conservative","Male","Middle-aged","Moderate","White",0.923669039791211,0.76713808868755
"2553","Moderate","Female","Middle-aged","Moderate","White",0.987767759754884,0.800066285980411
"2554","Moderate","Female","Old","Low","White",0.986934004752191,0.820731083058378
"2555","Moderate","Female","Middle-aged","Moderate","White",0.986435401588813,0.798794364615291
"2556","Moderate","Female","Old","Low","White",0.987592378262863,0.82131390882796
"2557","Liberal","Female","Old","Low","White",0.993458951042799,0.825451922247928
"2558","Conservative","Male","Middle-aged","Low","White",0.851409093746534,0.781641689788496
"2559","Very conservative","Female","Old","Low","White",0.977367679031212,0.820527392017329
"2560","Moderate","Male","Young","Moderate","White",0.7037633456353,0.749320750749481
"2561","Liberal","Female","Middle-aged","Low","White",0.978513467360446,0.81191564648233
"2562","Very conservative","Female","Old","Moderate","Hispanic",0.970437682616782,0.824191083942772
"2563","Conservative","Female","Old","Low","White",0.985998812461426,0.822952700312934
"2564","Conservative","Male","Middle-aged","Moderate","White",0.905641177447667,0.77227863274822
"2565","Conservative","Female","Old","Low","White",0.983655849119159,0.821212344826916
"2566","Very conservative","Male","Old","Moderate","Hispanic",0.901767951021606,0.805939670236507
"2567","Moderate","Female","Old","Moderate","White",0.988126253616474,0.807763293040088
"2568","Conservative","Female","Old","Moderate","White",0.985142720830413,0.808271235292533
"2569","Liberal","Male","Old","Moderate","Black",0.979257741798006,0.801177682607797
"2570","Conservative","Male","Old","Low","White",0.942300504465761,0.794878225056244
"2571","Conservative","Male","Old","Moderate","White",0.916551195389035,0.782107111925058
"2572","Moderate","Male","Old","Moderate","White",0.966324681283695,0.79088064506816
"2573","Conservative","Male","Old","Low","White",0.926302419592736,0.791625848895092
"2574","Moderate","Female","Old","Low","Black",0.986760039216757,0.83383403421051
"2575","Liberal","Female","Old","Moderate","White",0.990795110933806,0.814738686812395
"2576","Very liberal","Male","Middle-aged","Moderate","White",0.969727655746851,0.777483713519578
"2577","Moderate","Male","Middle-aged","High","White",0.93950088931903,0.758427980801668
"2578","Liberal","Female","Old","Moderate","White",0.994646963001365,0.813951971035421
"2579","Conservative","Male","Old","Moderate","Hispanic",0.886488600657572,0.808093252587832
"2580","Conservative","Male","Old","Low","White",0.922646603769681,0.790970833618651
"2581","Very conservative","Male","Old","Moderate","White",0.89252838011952,0.781989178372319
"2582","Very conservative","Female","Old","Moderate","White",0.975469620785123,0.812620082973792
"2583","Moderate","Female","Middle-aged","Low","White",0.970306565277941,0.811203265367484
"2584","Conservative","Male","Middle-aged","Moderate","White",0.889158139590101,0.778024379235531
"2585","Moderate","Male","Old","High","White",0.972091425830081,0.761097890631642
"2586","Conservative","Male","Old","Moderate","White",0.963694678759857,0.77759671575238
"2587","Very conservative","Female","Middle-aged","Low","White",0.95625665677165,0.812808412145501
"2588","Moderate","Male","Middle-aged","Low","White",0.90332476747967,0.784454441222902
"2589","Very conservative","Male","Old","Moderate","White",0.912820361123622,0.777004543321914
"2590","Conservative","Female","Old","Moderate","White",0.985465047597916,0.801221993930144
"2591","Moderate","Female","Middle-aged","Moderate","White",0.983813626040661,0.804040840986839
"2592","Moderate","Male","Middle-aged","Low","White",0.90332476747967,0.784454441222902
"2593","Moderate","Male","Old","Low","Hispanic",0.92199481492396,0.816846306159993
"2594","Liberal","Male","Old","Low","Black",0.970570492279205,0.811472497907636
"2595","Moderate","Male","Old","Low","White",0.951102282926074,0.793695130972406
"2596","Moderate","Male","Middle-aged","Low","White",0.923901007110418,0.787788745091087
"2597","Moderate","Female","Old","Moderate","White",0.991555862716275,0.818790183834906
"2598","Moderate","Female","Middle-aged","Moderate","Hispanic",0.975674819363257,0.833733779434279
"2599","Moderate","Male","Middle-aged","Low","Hispanic",0.829132461587335,0.806542415288492
"2600","Very liberal","Female","Old","Low","White",0.993573023176784,0.822677068744679
"2601","Conservative","Male","Old","Low","White",0.936334966772271,0.793581814050707
"2602","Moderate","Male","Old","Moderate","White",0.966068380149403,0.774961595565194
"2603","Very liberal","Male","Old","Moderate","White",0.985968445980215,0.787606330477838
"2604","Moderate","Female","Middle-aged","Low","White",0.978137985148698,0.814820995116928
"2605","Conservative","Male","Old","Moderate","White",0.952334315118499,0.781896183133115
"2606","Conservative","Male","Middle-aged","Moderate","White",0.847559617922906,0.773192463655606
"2607","Moderate","Male","Old","Moderate","White",0.976234556267227,0.779766556885469
"2608","Moderate","Female","Old","Low","White",0.983089161969357,0.817794662183433
"2609","Conservative","Male","Old","Low","White",0.936334966772271,0.793581814050707
"2610","Moderate","Female","Old","Low","White",0.990423344934997,0.824205805312204
"2611","Very conservative","Female","Old","Moderate","White",0.969034378969514,0.802568797750722
"2612","Conservative","Male","Middle-aged","Low","White",0.901767251217528,0.787673051850875
"2613","Moderate","Female","Old","Moderate","White",0.987495849937936,0.807146647093488
"2614","Moderate","Female","Old","Low","White",0.99136742252561,0.825352210122772
"2615","Liberal","Female","Old","Moderate","White",0.991884024609212,0.809098966975498
"2616","Moderate","Male","Old","Moderate","White",0.962462305951718,0.773575164136994
"2617","Moderate","Male","Old","Low","White",0.943255791474472,0.79173995779074
"2618","Moderate","Female","Old","Low","White",0.985512164447106,0.819560976260883
"2619","Conservative","Male","Old","Low","White",0.910662807195799,0.788996705799624
"2620","Very conservative","Male","Old","Moderate","White",0.939198483311258,0.774027186524259
"2621","Conservative","Male","Middle-aged","Moderate","White",0.922084675170027,0.775056696945422
"2622","Conservative","Female","Old","Moderate","White",0.986196404142449,0.801852933297062
"2623","Moderate","Female","Old","Low","White",0.990423344934997,0.824205805312204
"2624","Conservative","Male","Old","Low","White",0.939386354116718,0.794230776013184
"2625","Very conservative","Female","Old","Moderate","White",0.984881296455,0.811219789970322
"2626","Liberal","Male","Old","Moderate","White",0.984965197089467,0.790133482713606
"2627","Conservative","Male","Old","Moderate","Hispanic",0.920136918774854,0.805427037989037
"2628","Moderate","Male","Old","Moderate","White",0.96798784016745,0.791535868475425
"2629","Moderate","Male","Old","Moderate","White",0.972303536432719,0.777716349999426
"2630","Conservative","Male","Old","Moderate","White",0.93893798234695,0.778495326593234
"2631","Conservative","Male","Old","Low","White",0.926302419592736,0.791625848895092
"2632","Liberal","Female","Old","Moderate","White",0.995749506361968,0.809520126866949
"2633","Moderate","Male","Middle-aged","Moderate","White",0.942834300904455,0.775867784609104
"2634","Very conservative","Male","Old","Moderate","White",0.914575657949404,0.769134079732004
"2635","Moderate","Male","Middle-aged","Moderate","White",0.9337534782579,0.773791812072973
"2636","Moderate","Male","Middle-aged","Moderate","White",0.9337534782579,0.773791812072973
"2637","Very liberal","Female","Middle-aged","Low","White",0.988018945942074,0.815626900292636
"2638","Moderate","Female","Middle-aged","Moderate","White",0.986134290598231,0.805908841756656
"2639","Moderate","Female","Middle-aged","Moderate","White",0.970941266390768,0.80423571560949
"2640","Liberal","Female","Middle-aged","Moderate","White",0.985963712352857,0.79505509056464
"2641","Conservative","Female","Old","Low","White",0.986703673883049,0.8235298563325
"2642","Very conservative","Male","Old","Moderate","White",0.930095191541813,0.788013545388385
"2643","Moderate","Female","Old","Moderate","White",0.987495849937936,0.807146647093488
"2644","Liberal","Female","Old","Moderate","White",0.992294922218012,0.809710842112777
"2645","Very conservative","Male","Old","High","White",0.945656968467254,0.750364793241004
"2646","Very conservative","Female","Old","Moderate","Hispanic",0.971289311472477,0.831155341660779
"2647","Very liberal","Male","Old","Moderate","White",0.987983944105183,0.789589997483425
"2648","Very conservative","Male","Old","Moderate","White",0.920802898187844,0.77837599212304
"2649","Moderate","Male","Middle-aged","Moderate","White",0.919557763886406,0.771002741948125
"2650","Conservative","Male","Middle-aged","Moderate","White",0.919893890322822,0.766428809209209
"2651","Conservative","Male","Middle-aged","Low","White",0.837665223294113,0.780284745311236
"2652","Very conservative","Male","Old","Low","White",0.879725436879239,0.78822016046783
"2653","Liberal","Female","Old","Moderate","White",0.993741998940466,0.812143335962303
"2654","Moderate","Female","Old","Moderate","White",0.992329652938969,0.80571523030477
"2655","Conservative","Female","Old","Moderate","White",0.988862635466482,0.81868750203713
"2656","Very liberal","Male","Middle-aged","Low","White",0.965025020683484,0.791313814227336
"2657","Moderate","Male","Middle-aged","Low","White",0.907802505967466,0.78512432905242
"2658","Moderate","Female","Old","Moderate","White",0.993953901855567,0.815643125705339
"2659","Conservative","Male","Old","Moderate","White",0.964733500253535,0.785927297046221
"2660","Conservative","Female","Old","Moderate","Hispanic",0.97813815408219,0.83125241798921
"2661","Moderate","Male","Old","Moderate","White",0.973102903719662,0.786043683133916
